X,Y,CH,Density,GF,simulationID,simtime
-57.5773325462294,-40.3316826195794,0,0,1,16,140
-42.5773325462294,-40.3316826195794,0,0,1,16,140
-27.5773325462294,-40.3316826195794,0,0,1,16,140
-12.5773325462294,-40.3316826195794,0,0,1,16,140
2.4226674537706003,-40.3316826195794,0,0,1,16,140
17.4226674537706,-40.3316826195794,0,0,1,16,140
32.4226674537706,-40.3316826195794,0,0,1,16,140
47.4226674537706,-40.3316826195794,0,0,1,16,140
62.4226674537706,-40.3316826195794,0,0,1,16,140
77.4226674537706,-40.3316826195794,0,0,1,16,140
92.4226674537706,-40.3316826195794,0,0,1,16,140
107.4226674537706,-40.3316826195794,0,0,1,16,140
122.4226674537706,-40.3316826195794,0,0,1,16,140
137.4226674537706,-40.3316826195794,0,0,1,16,140
152.4226674537706,-40.3316826195794,82.85872353093285,4,0.9908883826879271,16,140
167.4226674537706,-40.3316826195794,87.88857303697493,2,0.9954441913439636,16,140
182.4226674537706,-40.3316826195794,0,0,1,16,140
197.4226674537706,-40.3316826195794,29.810268060732014,3,0.9931662870159453,16,140
212.4226674537706,-40.3316826195794,91.02530521866991,6,0.9863325740318907,16,140
227.4226674537706,-40.3316826195794,0,0,1,16,140
242.4226674537706,-40.3316826195794,0,0,1,16,140
257.4226674537706,-40.3316826195794,82.29044256387189,11,0.9749430523917996,16,140
272.4226674537706,-40.3316826195794,0,0,1,16,140
287.4226674537706,-40.3316826195794,0,0,1,16,140
302.4226674537706,-40.3316826195794,0,0,1,16,140
317.4226674537706,-40.3316826195794,80.36060470501776,7,0.9840546697038725,16,140
332.4226674537706,-40.3316826195794,0,0,1,16,140
347.4226674537706,-40.3316826195794,0,0,1,16,140
362.4226674537706,-40.3316826195794,0,0,1,16,140
-57.5773325462294,-25.331682619579396,0,0,1,16,140
-42.5773325462294,-25.331682619579396,0,0,1,16,140
-27.5773325462294,-25.331682619579396,0,0,1,16,140
-12.5773325462294,-25.331682619579396,35.96993743822981,10,0.9772209567198178,16,140
2.4226674537706003,-25.331682619579396,48.87954311836471,20,0.9544419134396356,16,140
17.4226674537706,-25.331682619579396,0,0,1,16,140
32.4226674537706,-25.331682619579396,2.380270675731531,11,0.9749430523917996,16,140
47.4226674537706,-25.331682619579396,0,0,1,16,140
62.4226674537706,-25.331682619579396,1.498332463103054,10,0.9772209567198178,16,140
77.4226674537706,-25.331682619579396,0.6741526749727851,5,0.9886104783599089,16,140
92.4226674537706,-25.331682619579396,4.478591237482525,9,0.979498861047836,16,140
107.4226674537706,-25.331682619579396,34.27904428104631,28,0.9362186788154897,16,140
122.4226674537706,-25.331682619579396,66.12875486568394,14,0.9681093394077449,16,140
137.4226674537706,-25.331682619579396,5.781788423359258,2,0.9954441913439636,16,140
152.4226674537706,-25.331682619579396,31.937080980042918,8,0.9817767653758542,16,140
167.4226674537706,-25.331682619579396,69.52877903204701,43,0.9020501138952164,16,140
182.4226674537706,-25.331682619579396,70.28939698802897,20,0.9544419134396356,16,140
197.4226674537706,-25.331682619579396,22.00736651845637,18,0.958997722095672,16,140
212.4226674537706,-25.331682619579396,34.69157029355636,36,0.9179954441913439,16,140
227.4226674537706,-25.331682619579396,57.999766502135394,25,0.9430523917995444,16,140
242.4226674537706,-25.331682619579396,62.45465212829674,31,0.929384965831435,16,140
257.4226674537706,-25.331682619579396,46.30820609054453,37,0.9157175398633257,16,140
272.4226674537706,-25.331682619579396,72.55061721274647,11,0.9749430523917996,16,140
287.4226674537706,-25.331682619579396,30.1435734329641,3,0.9931662870159453,16,140
302.4226674537706,-25.331682619579396,22.109252161116192,14,0.9681093394077449,16,140
317.4226674537706,-25.331682619579396,50.424923414293154,29,0.9339407744874715,16,140
332.4226674537706,-25.331682619579396,66.01743336748628,11,0.9749430523917996,16,140
347.4226674537706,-25.331682619579396,0,0,1,16,140
362.4226674537706,-25.331682619579396,0,0,1,16,140
-57.5773325462294,-10.331682619579396,0,0,1,16,140
-42.5773325462294,-10.331682619579396,0,0,1,16,140
-27.5773325462294,-10.331682619579396,61.685210392172294,3,0.9931662870159453,16,140
-12.5773325462294,-10.331682619579396,56.98418788997879,17,0.9612756264236902,16,140
2.4226674537706003,-10.331682619579396,41.77737503547164,32,0.9271070615034168,16,140
17.4226674537706,-10.331682619579396,47.273828157084495,18,0.958997722095672,16,140
32.4226674537706,-10.331682619579396,35.68046764760511,36,0.9179954441913439,16,140
47.4226674537706,-10.331682619579396,2.5182439825916267,13,0.9703872437357631,16,140
62.4226674537706,-10.331682619579396,8.581196927253673,15,0.9658314350797267,16,140
77.4226674537706,-10.331682619579396,37.80283799523439,39,0.9111617312072893,16,140
92.4226674537706,-10.331682619579396,55.81332106986201,56,0.8724373576309795,16,140
107.4226674537706,-10.331682619579396,54.22306432169287,103,0.765375854214123,16,140
122.4226674537706,-10.331682619579396,52.287219599573035,66,0.8496583143507973,16,140
137.4226674537706,-10.331682619579396,51.53889623683116,20,0.9544419134396356,16,140
152.4226674537706,-10.331682619579396,77.2680604390855,74,0.8314350797266514,16,140
167.4226674537706,-10.331682619579396,70.22991802309659,53,0.8792710706150342,16,140
182.4226674537706,-10.331682619579396,58.67824582779924,116,0.7357630979498861,16,140
197.4226674537706,-10.331682619579396,47.28894190405483,98,0.7767653758542141,16,140
212.4226674537706,-10.331682619579396,54.848835349376785,130,0.7038724373576309,16,140
227.4226674537706,-10.331682619579396,65.69715414404446,64,0.8542141230068337,16,140
242.4226674537706,-10.331682619579396,53.462997019988016,113,0.7425968109339408,16,140
