X,Y,Density,GF,layer,simulationID,simtime
-43.98560998714013,-40.70438466453132,0,1,1,5,140
-28.98560998714013,-40.70438466453132,0,1,1,5,140
-13.98560998714013,-40.70438466453132,0,1,1,5,140
1.0143900128598702,-40.70438466453132,0,1,1,5,140
16.01439001285987,-40.70438466453132,0,1,1,5,140
31.01439001285987,-40.70438466453132,0,1,1,5,140
46.01439001285987,-40.70438466453132,0,1,1,5,140
61.01439001285987,-40.70438466453132,0,1,1,5,140
76.01439001285988,-40.70438466453132,0,1,1,5,140
91.01439001285988,-40.70438466453132,0,1,1,5,140
106.01439001285988,-40.70438466453132,0,1,1,5,140
121.01439001285988,-40.70438466453132,0,1,1,5,140
136.01439001285988,-40.70438466453132,0,1,1,5,140
151.01439001285988,-40.70438466453132,0,1,1,5,140
166.01439001285988,-40.70438466453132,0,1,1,5,140
181.01439001285988,-40.70438466453132,0,1,1,5,140
196.01439001285988,-40.70438466453132,0,1,1,5,140
211.01439001285988,-40.70438466453132,0,1,1,5,140
226.01439001285988,-40.70438466453132,0,1,1,5,140
241.01439001285988,-40.70438466453132,0,1,1,5,140
256.01439001285985,-40.70438466453132,0,1,1,5,140
271.01439001285985,-40.70438466453132,0,1,1,5,140
286.01439001285985,-40.70438466453132,0,1,1,5,140
301.01439001285985,-40.70438466453132,0,1,1,5,140
316.01439001285985,-40.70438466453132,0,1,1,5,140
331.01439001285985,-40.70438466453132,0,1,1,5,140
346.01439001285985,-40.70438466453132,0,1,1,5,140
-43.98560998714013,-25.704384664531318,0,1,1,5,140
-28.98560998714013,-25.704384664531318,0,1,1,5,140
-13.98560998714013,-25.704384664531318,0,1,1,5,140
1.0143900128598702,-25.704384664531318,4,0.963963963963964,1,5,140
16.01439001285987,-25.704384664531318,14,0.8738738738738738,1,5,140
31.01439001285987,-25.704384664531318,0,1,1,5,140
46.01439001285987,-25.704384664531318,12,0.8918918918918919,1,5,140
61.01439001285987,-25.704384664531318,0,1,1,5,140
76.01439001285988,-25.704384664531318,0,1,1,5,140
91.01439001285988,-25.704384664531318,6,0.9459459459459459,1,5,140
106.01439001285988,-25.704384664531318,1,0.990990990990991,1,5,140
121.01439001285988,-25.704384664531318,7,0.9369369369369369,1,5,140
136.01439001285988,-25.704384664531318,0,1,1,5,140
151.01439001285988,-25.704384664531318,0,1,1,5,140
