paramID,param_value,simulationID
seed_true_maxTi,4.2,95
seed_true_firstTi,6,95
seed_true_delayTi,10,95
seed_true_delayB,1,95
seed_true_delayRC,1000,95
seed_true_delaySB,1000,95
seed_true_firstB,1,95
seed_true_firstSB,1000,95
seed_true_maxB,0,95
seed_true_nC,0,95
seed_true_nz,0,95
seed_true_seedPos.x,0,95
seed_true_seedPos.y,0,95
seed_true_seedPos.z,-0.3,95
seed_true_simulationTime,240,95
root_taproot_la,0,95
root_taproot_lb,0,95
root_taproot_ln,10,95
root_taproot_lmax,10,95
root_taproot_r,0,95
root_taproot_a,0.05,95
root_taproot_tropismT,1,95
root_taproot_tropismN,0.5,95
root_taproot_tropismS,0.261799,95
root_taproot_dx,5,95
root_taproot_dxMin,1,95
root_taproot_theta,0.4,95
root_taproot_rlt,1000000000,95
root_taproot_gf,3,95
stem_mainstem_lb,0.,95
stem_mainstem_la,0,95
stem_mainstem_ln,30,95
stem_mainstem_lmax,100,95
stem_mainstem_r,5,95
stem_mainstem_delayNGStart,4,95
stem_mainstem_delayNGEnd,24,95
stem_mainstem_delayLat,10,95
stem_mainstem_nodalGrowth,0,95
stem_mainstem_a,0.15,95
stem_mainstem_tropismT,1,95
stem_mainstem_tropismN,0,95
stem_mainstem_tropismS,0.01,95
stem_mainstem_dx,9,95
stem_mainstem_dxMin,2,95
stem_mainstem_theta,0.1,95
stem_mainstem_rlt,1000000000,95
stem_mainstem_gf,3,95
stem_mainstem_successor,NA,95
stem_tiller_lb,0.,95
stem_tiller_la,0,95
stem_tiller_ln,30,95
stem_tiller_lmax,100,95
stem_tiller_r,20,95
stem_tiller_delayNGStart,4,95
stem_tiller_delayNGEnd,24,95
stem_tiller_delayLat,10,95
stem_tiller_nodalGrowth,0,95
stem_tiller_a,0.15,95
stem_tiller_tropismT,1,95
stem_tiller_tropismN,0,95
stem_tiller_tropismS,0.01,95
stem_tiller_dx,9,95
stem_tiller_dxMin,2,95
stem_tiller_theta,0.1,95
stem_tiller_rlt,1000000000,95
stem_tiller_gf,3,95
stem_tiller_successor,NA,95
leaf_lateral1_lb,8,95
leaf_lateral1_la,35,95
leaf_lateral1_ln,0,95
leaf_lateral1_lmax,43,95
leaf_lateral1_r,4,95
leaf_lateral1_a,0.1,95
leaf_lateral1_Width_petiole,0.9,95
leaf_lateral1_Width_blade,0.9,95
leaf_lateral1_shapeType,2,95
leaf_lateral1_tropismT,1,95
leaf_lateral1_tropismN,9.81,95
leaf_lateral1_tropismS,0.1,95
leaf_lateral1_dx,2,95
leaf_lateral1_dxMin,1,95
leaf_lateral1_theta,0.1,95
leaf_lateral1_rlt,1000000000.0,95
leaf_lateral1_gf,3,95
leaf_lateral1_areaMax,50,95
leaf_lateral1_geometryN,100,95
leaf_lateral1_parametrisationType,1,95
leaf_lateral1_leafGeometry,NA,95
field_field_simtime,140,95
field_field_N_row,18,95
field_field_N_col,6,95
field_field_N_plots,2,95
field_field_dist_col,25,95
field_field_dist_row,25,95
field_field_dist_plot,190,95
