X,Y,CH,Density,GF,simulationID,simtime
-5.384109973907471,-9.151410102844238,0,0,1,1,10
9.61589002609253,-9.151410102844238,6.940790176391602,2,0.9310344827586207,1,10
24.61589002609253,-9.151410102844238,9.827200174331665,4,0.8620689655172413,1,10
39.61589002609253,-9.151410102844238,8.867580026388168,16,0.4482758620689655,1,10
54.61589002609253,-9.151410102844238,4.424570083618164,1,0.9655172413793104,1,10
69.61589002609253,-9.151410102844238,0,0,1,1,10
84.61589002609253,-9.151410102844238,0,0,1,1,10
99.61589002609253,-9.151410102844238,0,0,1,1,10
114.61589002609253,-9.151410102844238,0,0,1,1,10
129.61589002609253,-9.151410102844238,0,0,1,1,10
144.61589002609253,-9.151410102844238,0,0,1,1,10
159.61589002609253,-9.151410102844238,0,0,1,1,10
174.61589002609253,-9.151410102844238,9.037980079650879,1,0.9655172413793104,1,10
-5.384109973907471,5.848589897155762,6.551271874171037,13,0.5517241379310345,1,10
9.61589002609253,5.848589897155762,5.288090012290261,11,0.6206896551724138,1,10
24.61589002609253,5.848589897155762,5.108653181791306,20,0.3103448275862069,1,10
39.61589002609253,5.848589897155762,7.47314977645874,1,0.9655172413793104,1,10
54.61589002609253,5.848589897155762,5.9415889005911975,19,0.3448275862068966,1,10
69.61589002609253,5.848589897155762,0,0,1,1,10
84.61589002609253,5.848589897155762,0,0,1,1,10
99.61589002609253,5.848589897155762,0,0,1,1,10
114.61589002609253,5.848589897155762,6.430643765926361,25,0.13793103448275862,1,10
129.61589002609253,5.848589897155762,6.9763898849487305,1,0.9655172413793104,1,10
144.61589002609253,5.848589897155762,6.771548386277823,29,0,1,10
159.61589002609253,5.848589897155762,6.993568679865668,17,0.41379310344827586,1,10
174.61589002609253,5.848589897155762,6.068420813633845,13,0.5517241379310345,1,10
-5.384109973907471,20.84858989715576,5.916679695248604,16,0.4482758620689655,1,10
9.61589002609253,20.84858989715576,7.791682481765747,8,0.7241379310344828,1,10
24.61589002609253,20.84858989715576,5.811457084982019,19,0.3448275862068966,1,10
39.61589002609253,20.84858989715576,8.771368639809745,7,0.7586206896551724,1,10
54.61589002609253,20.84858989715576,5.979160391149066,21,0.27586206896551724,1,10
69.61589002609253,20.84858989715576,7.963598155975342,5,0.8275862068965517,1,10
84.61589002609253,20.84858989715576,0,0,1,1,10
99.61589002609253,20.84858989715576,0,0,1,1,10
114.61589002609253,20.84858989715576,6.472438636151227,22,0.2413793103448276,1,10
129.61589002609253,20.84858989715576,9.316561426435198,7,0.7586206896551724,1,10
