"","x","y","GF","Height","Intensity"
"113",357608.3,5609906.5,0.982758641242981,0.0489999987185001,7710
"114",357608.5,5609906.5,0.980000019073486,0.063000001013279,7710
"116",357608.9,5609906.5,0.961538434028625,0.0579999983310699,11950.5
"118",357609.3,5609906.5,0.965517222881317,0.096000000834465,7838.5
"119",357609.5,5609906.5,0.981818199157715,0.103000000119209,7710
"121",357609.9,5609906.5,0.981481492519379,0.0979999974370003,16191
"122",357610.1,5609906.5,0.981818199157715,0.0689999982714653,16191
"129",357611.5,5609906.5,1,0.0280000008642673,7795.66650390625
"167",357608.5,5609906.3,1,0.0579999983310699,7710
"172",357609.5,5609906.3,1,0.0549999997019768,7710
"175",357610.1,5609906.3,1,0.0390000008046627,16191
"179",357610.9,5609906.3,0.907407402992249,0.108000002801418,8172.60009765625
"182",357611.5,5609906.3,0.943396210670471,0.0710000023245811,7795.66650390625
"183",357611.7,5609906.3,0.982758641242981,0.0850000008940697,7453
"186",357612.3,5609906.3,0.97826087474823,0.0399999991059303,16191
"216",357607.7,5609906.1,0.980000019073486,0.500999987125397,3598
"217",357607.9,5609906.1,0.921568632125854,0.736000001430511,3662.25
"218",357608.1,5609906.1,0.866666674613953,0.83899998664856,5482.66650390625
"219",357608.3,5609906.1,0.933333337306976,0.736999988555908,5332.75
"220",357608.5,5609906.1,0.923076927661896,0.762000024318695,2912.66674804688
"221",357608.7,5609906.1,0.962962985038757,0.850000023841858,3212.5
"222",357608.9,5609906.1,0.953125,0.818000018596649,3169.66674804688
"223",357609.1,5609906.1,0.935483872890472,0.837999999523163,5268.5
"224",357609.3,5609906.1,1,0.0710000023245811,5204.25
"225",357609.5,5609906.1,0.985507249832153,0.0979999974370003,3084
"226",357609.7,5609906.1,0.967213094234467,0.165000006556511,9766
"227",357609.9,5609906.1,0.983333349227905,0.513000011444092,3855
"228",357610.1,5609906.1,0.983333349227905,0.0860000029206276,16191
"229",357610.3,5609906.1,1,0.0379999987781048,4283.33349609375
"230",357610.5,5609906.1,1,0.0570000000298023,5294.2001953125
"231",357610.7,5609906.1,0.963636338710785,0.709999978542328,5268.5
"232",357610.9,5609906.1,1,0.0740000009536743,6103.75
"233",357611.1,5609906.1,0.980769217014313,0.061999998986721,7710
"234",357611.3,5609906.1,1,0.0769999995827675,7538.66650390625
"235",357611.5,5609906.1,1,0.0450000017881393,4369
"240",357612.5,5609906.1,1,0.034000001847744,6810.5
"241",357612.7,5609906.1,1,0.0480000004172325,5911
"242",357612.9,5609906.1,1,0.0379999987781048,7967
"243",357613.1,5609906.1,0.981818199157715,0.0780000016093254,7967
"244",357613.3,5609906.1,0.982456147670746,0.0920000001788139,7967
"245",357613.5,5609906.1,1,0.0879999995231628,7967
"246",357613.7,5609906.1,1,0.0719999969005585,6039.5
"247",357613.9,5609906.1,1,0.0560000017285347,7067.5
"248",357614.1,5609906.1,0.97826087474823,0.10700000077486,8481
"254",357615.3,5609906.1,1,0.0750000029802322,5482.66650390625
"268",357607.5,5609905.9,0.944444417953491,0.273000001907349,5654
