"","x","y","GF","Height","Intensity"
"5",357607.9,5609906.9,1,0.0579999983310699,6425
"6",357608.1,5609906.9,0.846153855323792,0.128000006079674,15034.5
"7",357608.3,5609906.9,1,0.034000001847744,8243.76953125
"8",357608.5,5609906.9,1,-0.00100000004749745,9063.533203125
"58",357607.9,5609906.7,0.985294103622437,0.0659999996423721,6425
"59",357608.1,5609906.7,0.934426248073578,0.0649999976158142,7517.25
"60",357608.3,5609906.7,0.808823525905609,0.063000001013279,8243.76953125
"61",357608.5,5609906.7,0.732142865657806,0.0740000009536743,9063.533203125
"62",357608.7,5609906.7,0.77358490228653,0.0799999982118607,8652.3330078125
"63",357608.9,5609906.7,0.755102038383484,0.0640000030398369,9616.0830078125
"64",357609.1,5609906.7,0.837837815284729,0.0599999986588955,7110.33349609375
"65",357609.3,5609906.7,0.740740716457367,0.0419999994337559,9912.857421875
"66",357609.5,5609906.7,0.949999988079071,0.046000000089407,8481
"67",357609.7,5609906.7,0.9375,0.046000000089407,8481
"109",357607.5,5609906.5,1,0.0230000000447035,8481
"110",357607.7,5609906.5,0.98305082321167,0.0149999996647239,8481
"111",357607.9,5609906.5,0.985074639320374,0.0689999982714653,7196
"112",357608.1,5609906.5,0.966666638851166,0.122000001370907,12336
"113",357608.3,5609906.5,0.985507249832153,0.0199999995529652,12336
"114",357608.5,5609906.5,0.985294103622437,0.0410000011324883,7196
"115",357608.7,5609906.5,0.968253970146179,0.0689999982714653,16191
"116",357608.9,5609906.5,0.985074639320374,0.0649999976158142,12336
"117",357609.1,5609906.5,0.972972989082336,0.0379999987781048,12336
"118",357609.3,5609906.5,0.982456147670746,0.0780000016093254,6425
"119",357609.5,5609906.5,0.969696998596191,0.0729999989271164,6810.5
"120",357609.7,5609906.5,1,0.0689999982714653,8481
"121",357609.9,5609906.5,0.985294103622437,0.046000000089407,6425
"122",357610.1,5609906.5,0.935483872890472,0.061999998986721,8481
"123",357610.3,5609906.5,0.982142865657806,0.0700000002980232,8481
"124",357610.5,5609906.5,1,0.0520000010728836,8609.5
"125",357610.7,5609906.5,1,0.0520000010728836,8052.66650390625
"126",357610.9,5609906.5,1,0.0939999967813492,6425
"130",357611.7,5609906.5,1,0.0500000007450581,6939
"131",357611.9,5609906.5,1,0.0219999998807907,9611.7998046875
"162",357607.5,5609906.3,0.9375,0.0419999994337559,8481
"163",357607.7,5609906.3,0.951612889766693,0.0939999967813492,6596.33349609375
"164",357607.9,5609906.3,0.967213094234467,0.150000005960464,4112
"165",357608.1,5609906.3,0.923076927661896,0.0839999988675117,7838.5
"166",357608.3,5609906.3,0.913793087005615,0.669000029563904,3700.80004882812
"167",357608.5,5609906.3,0.942307710647583,0.625,4197.66650390625
"168",357608.7,5609906.3,0.939999997615814,0.331999987363815,9594.6669921875
"169",357608.9,5609906.3,0.981481492519379,0.122000001370907,5654
"170",357609.1,5609906.3,0.9454545378685,0.104999996721745,5911
"171",357609.3,5609906.3,0.980392158031464,0.0879999995231628,7196
"172",357609.5,5609906.3,0.970149278640747,0.0860000029206276,6425
"173",357609.7,5609906.3,0.982758641242981,0.0209999997168779,8481
"174",357609.9,5609906.3,1,0.0829999968409538,3726.5
"175",357610.1,5609906.3,1,0.0579999983310699,3983.5
"176",357610.3,5609906.3,0.983870983123779,0.0610000006854534,3598
"177",357610.5,5609906.3,0.973333358764648,0.115000002086163,8609.5
"178",357610.7,5609906.3,0.957746505737305,0.0979999974370003,8052.66650390625
"179",357610.9,5609906.3,0.971014499664307,0.151999995112419,6425
"180",357611.1,5609906.3,1,0.0489999987185001,3598
"181",357611.3,5609906.3,1,0.0520000010728836,4240.5
"182",357611.5,5609906.3,1,0.0230000000447035,5654
"183",357611.7,5609906.3,0.971428573131561,0.114000000059605,6939
"184",357611.9,5609906.3,0.928571403026581,0.0879999995231628,9611.7998046875
"185",357612.1,5609906.3,0.951612889766693,0.0879999995231628,6853.33349609375
"186",357612.3,5609906.3,0.979591846466064,0.0820000022649765,8738
"187",357612.5,5609906.3,1,0.028999999165535,5911
"215",357607.5,5609906.1,1,0.0560000017285347,6553.5
"216",357607.7,5609906.1,0.904761910438538,0.294999986886978,6939
"217",357607.9,5609906.1,0.704545438289642,0.426999986171722,4527.15380859375
"218",357608.1,5609906.1,0.627451002597809,0.663999974727631,5153.5263671875
"219",357608.3,5609906.1,0.573529422283173,0.760999977588654,5822.37939453125
"220",357608.5,5609906.1,0.725490212440491,0.700999975204468,5121.64306640625
"221",357608.7,5609906.1,0.73584908246994,0.667999982833862,5874.28564453125
"222",357608.9,5609906.1,0.724137902259827,0.638000011444092,5043.625
"223",357609.1,5609906.1,0.870967745780945,0.705999970436096,5525.5
"224",357609.3,5609906.1,0.867924511432648,0.607999980449677,5580.5712890625
"225",357609.5,5609906.1,0.982142865657806,0.672999978065491,3598
"226",357609.7,5609906.1,0.947368443012238,0.0799999982118607,3212.5
"227",357609.9,5609906.1,0.929824590682983,0.65200001001358,3726.5
"228",357610.1,5609906.1,0.958333313465118,0.521000027656555,3983.5
"229",357610.3,5609906.1,0.982142865657806,0.0500000007450581,3084
"230",357610.5,5609906.1,0.857142865657806,0.119999997317791,6682
"231",357610.7,5609906.1,0.851851880550385,0.488000005483627,6392.875
"232",357610.9,5609906.1,0.916666686534882,0.156000003218651,4947.25
"233",357611.1,5609906.1,0.980000019073486,0.0970000028610229,3598
"234",357611.3,5609906.1,0.96875,0.34400001168251,4240.5
"235",357611.5,5609906.1,0.960784316062927,0.0570000000298023,5654
"236",357611.7,5609906.1,0.969230771064758,0.0590000003576279,10151.5
"237",357611.9,5609906.1,0.953846156597137,0.0740000009536743,7196
"238",357612.1,5609906.1,0.9375,0.120999999344349,7838.5
"239",357612.3,5609906.1,0.929577469825745,0.096000000834465,8583.7998046875
"240",357612.5,5609906.1,0.985074639320374,0.0390000008046627,5911
"241",357612.7,5609906.1,0.986301362514496,0.0979999974370003,5911
"242",357612.9,5609906.1,1,0.0399999991059303,5654
"243",357613.1,5609906.1,1,0.0419999994337559,5225.66650390625
"244",357613.3,5609906.1,1,0.0469999983906746,9766
"245",357613.5,5609906.1,1,0.0790000036358833,3598
"246",357613.7,5609906.1,1,0.0689999982714653,3598
"247",357613.9,5609906.1,1,0.0359999984502792,5911
"251",357614.7,5609906.1,1,0.0750000029802322,9766
"252",357614.9,5609906.1,1,0.0509999990463257,8995
"253",357615.1,5609906.1,1,0.0280000008642673,8995
"254",357615.3,5609906.1,1,0.00600000005215406,6682
"268",357607.5,5609905.9,0.931034505367279,0.0820000022649765,6553.5
"269",357607.7,5609905.9,0.803921580314636,0.370999991893768,5448.39990234375
"270",357607.9,5609905.9,0.5,0.634999990463257,4606.962890625
"271",357608.1,5609905.9,0.272727280855179,0.684000015258789,5204.25
"272",357608.3,5609905.9,0.223880603909492,0.675999999046326,6197.65380859375
"273",357608.5,5609905.9,0.210526317358017,0.685999989509583,6042.35546875
"274",357608.7,5609905.9,0.297872334718704,0.681999981403351,4921.939453125
"275",357608.9,5609905.9,0.318181812763214,0.672999978065491,5705.39990234375
"276",357609.1,5609905.9,0.510638296604156,0.722000002861023,5799.2607421875
"277",357609.3,5609905.9,0.428571432828903,0.657000005245209,5332.75
"278",357609.5,5609905.9,0.699999988079071,0.666999995708466,5174.2666015625
"279",357609.7,5609905.9,0.592592597007751,0.65200001001358,4263.86376953125
"280",357609.9,5609905.9,0.549019634723663,0.684000015258789,5251.7392578125
"281",357610.1,5609905.9,0.607142865657806,0.75,4287.22705078125
"282",357610.3,5609905.9,0.6875,0.666000008583069,4728.7998046875
"283",357610.5,5609905.9,0.680000007152557,0.679000020027161,6232.25
"284",357610.7,5609905.9,0.5,0.66100001335144,5837.5712890625
"285",357610.9,5609905.9,0.745454549789429,0.681999981403351,8242.357421875
"286",357611.1,5609905.9,0.833333313465118,0.595000028610229,3298.16674804688
"287",357611.3,5609905.9,0.75862067937851,0.629999995231628,4772.85693359375
"288",357611.5,5609905.9,0.818181812763214,0.615000009536743,3887.125
"289",357611.7,5609905.9,0.795918345451355,0.591000020503998,4163.39990234375
"290",357611.9,5609905.9,0.791666686534882,0.592999994754791,4034.89990234375
"291",357612.1,5609905.9,0.833333313465118,0.620000004768372,5557.625
"292",357612.3,5609905.9,0.930232584476471,0.229000002145767,5739.66650390625
"293",357612.5,5609905.9,0.938461542129517,0.483999997377396,5268.5
"294",357612.7,5609905.9,0.923076927661896,0.100000001490116,7902.75
"295",357612.9,5609905.9,0.859649121761322,0.551999986171722,5654
"296",357613.1,5609905.9,0.941176474094391,0.125,5225.66650390625
"297",357613.3,5609905.9,0.964285731315613,0.068000003695488,9766
"298",357613.5,5609905.9,0.982142865657806,0.151999995112419,3598
"299",357613.7,5609905.9,0.980769217014313,0.0599999986588955,3598
"300",357613.9,5609905.9,0.98305082321167,0.068000003695488,5911
"302",357614.3,5609905.9,0.966101706027985,0.046000000089407,8095.5
"304",357614.7,5609905.9,0.968253970146179,0.0949999988079071,9766
"305",357614.9,5609905.9,0.983606576919556,0.0799999982118607,8995
"306",357615.1,5609905.9,0.983870983123779,0.0710000023245811,8995
"307",357615.3,5609905.9,0.985294103622437,0.0879999995231628,6682
"308",357615.5,5609905.9,0.980392158031464,0.0590000003576279,5911
"309",357615.7,5609905.9,0.97826087474823,0.0549999997019768,8995
"313",357616.5,5609905.9,0.826086938381195,0.0399999991059303,7003.25
"321",357607.5,5609905.7,0.965517222881317,0.187999993562698,4112
"322",357607.7,5609905.7,0.616666674613953,0.58899998664856,4804.78271484375
"323",357607.9,5609905.7,0.0930232554674149,0.658999979496002,4599.64111328125
"324",357608.1,5609905.7,0.0689655169844627,0.665000021457672,5125.72216796875
"325",357608.3,5609905.7,0.0227272734045982,0.705999970436096,5737.67431640625
"326",357608.5,5609905.7,0.0750000029802322,0.686999976634979,4813.54052734375
"327",357608.7,5609905.7,0.0750000029802322,0.680999994277954,4737.13525390625
"328",357608.9,5609905.7,0.0819672122597694,0.746999979019165,5497.96435546875
"329",357609.1,5609905.7,0.190476194024086,0.774999976158142,6485.470703125
"330",357609.3,5609905.7,0.370370358228683,0.688000023365021,6402.32373046875
"331",357609.5,5609905.7,0.523809552192688,0.629999995231628,3816.44995117188
"332",357609.7,5609905.7,0.314814805984497,0.667999982833862,4855.21630859375
"333",357609.9,5609905.7,0.267605632543564,0.644999980926514,4655.65380859375
"334",357610.1,5609905.7,0.339622646570206,0.671999990940094,4244.17138671875
"335",357610.3,5609905.7,0.375,0.683000028133392,4737.36669921875
"336",357610.5,5609905.7,0.254237294197083,0.74099999666214,5788.3408203125
