"","x","y","GF","Height","Intensity"
"462",357614.5,5609905.3,0.850000023841858,0.0670000016689301,2570
"463",357614.7,5609905.3,0.791666686534882,0.146999999880791,4797.33349609375
"464",357614.9,5609905.3,0.872727274894714,0.0930000022053719,8481
"465",357615.1,5609905.3,0.875,0.135000005364418,8095.5
"466",357615.3,5609905.3,0.863636374473572,0.0610000006854534,3598
"467",357615.5,5609905.3,0.791666686534882,0.0989999994635582,5011.5
"468",357615.7,5609905.3,0.976744174957275,0.068000003695488,5911
"469",357615.9,5609905.3,0.875,0.10700000077486,3598
"470",357616.1,5609905.3,0.923076927661896,0.104999996721745,6939
"471",357616.3,5609905.3,1,0.0280000008642673,11308
"472",357616.5,5609905.3,1,0.0729999989271164,12079
"473",357616.7,5609905.3,0.983333349227905,0.0579999983310699,14392
"474",357616.9,5609905.3,0.978723406791687,0.0570000000298023,12978.5
"476",357617.3,5609905.3,0.955555558204651,0.104000002145767,3726.5
"477",357617.5,5609905.3,1,0.0230000000447035,3726.5
"480",357607.5,5609905.1,0.90625,0.112999998033047,5311.33349609375
"481",357607.7,5609905.1,0.959183692932129,0.170000001788139,12336
"482",357607.9,5609905.1,0.939999997615814,0.0890000015497208,5397
"483",357608.1,5609905.1,0.918367326259613,0.130999997258186,9187.75
"484",357608.3,5609905.1,0.977777779102325,0.0939999967813492,4112
"485",357608.5,5609905.1,0.95652174949646,0.061999998986721,3726.5
"486",357608.7,5609905.1,0.933333337306976,0.0610000006854534,6510.66650390625
"487",357608.9,5609905.1,0.767857134342194,0.127000004053116,5476.0771484375
"488",357609.1,5609905.1,0.607843160629272,0.0810000002384186,6247.0771484375
"489",357609.3,5609905.1,0.660000026226044,0.119999997317791,7393.6923828125
"490",357609.5,5609905.1,0.759999990463257,0.145999997854233,4883
"491",357609.7,5609905.1,0.809523820877075,0.135000005364418,7599.85693359375
"492",357609.9,5609905.1,0.959183692932129,0.0329999998211861,9894.5
"493",357610.1,5609905.1,0.9375,0.114000000059605,9766
"494",357610.3,5609905.1,0.955555558204651,0.10700000077486,12336
"495",357610.5,5609905.1,0.978723406791687,0.108999997377396,6168
"496",357610.7,5609905.1,0.871794879436493,0.136999994516373,11693.5
"497",357610.9,5609905.1,0.906976759433746,0.135000005364418,7881.33349609375
"498",357611.1,5609905.1,0.875,0.0930000022053719,8069.7998046875
"499",357611.3,5609905.1,0.955555558204651,0.114000000059605,4626
"500",357611.5,5609905.1,0.920634925365448,0.0670000016689301,5345.60009765625
"501",357611.7,5609905.1,0.800000011920929,0.104999996721745,6518.45458984375
"502",357611.9,5609905.1,0.439999997615814,0.0869999974966049,6682
"503",357612.1,5609905.1,0.49295774102211,0.0750000029802322,8328.7041015625
"504",357612.3,5609905.1,0.547169804573059,0.187000006437302,5351.64697265625
"505",357612.5,5609905.1,0.529411792755127,0.142000004649162,5938.052734375
"506",357612.7,5609905.1,0.677966117858887,0.0900000035762787,7051.4375
"507",357612.9,5609905.1,0.520833313465118,0.100000001490116,9055.470703125
"508",357613.1,5609905.1,0.810344815254211,0.0869999974966049,9817.400390625
"509",357613.3,5609905.1,0.824561417102814,0.068000003695488,5617.28564453125
"510",357613.5,5609905.1,0.823529422283173,0.0829999968409538,9187.75
"511",357613.7,5609905.1,0.819999992847443,0.0489999987185001,7795.66650390625
"512",357613.9,5609905.1,0.938775539398193,0.13400000333786,8077.14306640625
"513",357614.1,5609905.1,0.916666686534882,0.0869999974966049,4883
"514",357614.3,5609905.1,0.833333313465118,0.0869999974966049,5654
"515",357614.5,5609905.1,0.813559293746948,0.061999998986721,5250.14306640625
"516",357614.7,5609905.1,0.702127635478973,0.131999999284744,5493.375
"517",357614.9,5609905.1,0.790322601795197,0.0689999982714653,8481
"518",357615.1,5609905.1,0.786885261535645,0.0820000022649765,8095.5
"519",357615.3,5609905.1,0.879999995231628,0.172000005841255,2570
"520",357615.5,5609905.1,0.867924511432648,0.127000004053116,5782.5
"521",357615.7,5609905.1,0.638297855854034,0.114000000059605,7838.5
"522",357615.9,5609905.1,0.627451002597809,0.152999997138977,4317.60009765625
"523",357616.1,5609905.1,0.769230782985687,0.0780000016093254,7761.39990234375
"524",357616.3,5609905.1,0.860465109348297,0.157000005245209,11308
"525",357616.5,5609905.1,0.980000019073486,0.0750000029802322,12079
"526",357616.7,5609905.1,0.976744174957275,0.090999998152256,11565
"527",357616.9,5609905.1,1,0.0879999995231628,5140
"530",357617.5,5609905.1,0.84375,0.090999998152256,3726.5
"533",357607.5,5609904.9,0.941176474094391,0.0879999995231628,3855
"534",357607.7,5609904.9,0.979591846466064,0.0719999969005585,3084
"535",357607.9,5609904.9,0.868421077728271,0.151999995112419,7093.2001953125
"536",357608.1,5609904.9,0.803921580314636,0.109999999403954,8352.5
"537",357608.3,5609904.9,0.910714268684387,0.101000003516674,7838.5
"538",357608.5,5609904.9,0.833333313465118,0.0920000001788139,7232.71435546875
"539",357608.7,5609904.9,0.941176474094391,0.105999998748302,7624.33349609375
"540",357608.9,5609904.9,0.819999992847443,0.0540000014007092,4075.28564453125
"541",357609.1,5609904.9,0.466666668653488,0.108999997377396,6810.5
"542",357609.3,5609904.9,0.444444447755814,0.179000005125999,6016.82373046875
"543",357609.5,5609904.9,0.818181812763214,0.195999994874001,6253.66650390625
"544",357609.7,5609904.9,0.807692289352417,0.068000003695488,5323.5712890625
"545",357609.9,5609904.9,0.929824590682983,0.0810000002384186,5525.5
"546",357610.1,5609904.9,0.966101706027985,0.0939999967813492,7196
"547",357610.3,5609904.9,0.961538434028625,0.114000000059605,6039.5
"548",357610.5,5609904.9,0.927536249160767,0.119999997317791,7388.75
"549",357610.7,5609904.9,0.809523820877075,0.0729999989271164,5268.5
"550",357610.9,5609904.9,0.880596995353699,0.0869999974966049,8609.5
"551",357611.1,5609904.9,0.949152529239655,0.0860000029206276,11950.5
"552",357611.3,5609904.9,1,0.0359999984502792,4626
"553",357611.5,5609904.9,0.931034505367279,0.101999998092651,8224
"554",357611.7,5609904.9,0.933333337306976,0.0480000004172325,9509
"555",357611.9,5609904.9,0.72972971200943,0.0750000029802322,6131.28564453125
"556",357612.1,5609904.9,0.603773593902588,0.0570000000298023,8115.78955078125
"557",357612.3,5609904.9,0.611111104488373,0.116999998688698,4711.66650390625
"558",357612.5,5609904.9,0.788461565971375,0.0670000016689301,7159.28564453125
"559",357612.7,5609904.9,0.816666662693024,0.0320000015199184,6624.888671875
"560",357612.9,5609904.9,0.959183692932129,0.0829999968409538,6682
"561",357613.1,5609904.9,1,0.119999997317791,9817.400390625
"562",357613.3,5609904.9,0.913793087005615,0.0740000009536743,7093.2001953125
"563",357613.5,5609904.9,0.803921580314636,0.0659999996423721,6810.5
"564",357613.7,5609904.9,0.740740716457367,0.172000005841255,7938.4443359375
"565",357613.9,5609904.9,0.731707334518433,0.103000000119209,8077.14306640625
"566",357614.1,5609904.9,0.921568632125854,0.0740000009536743,8652.3330078125
"567",357614.3,5609904.9,0.962264180183411,0.0390000008046627,11822
"568",357614.5,5609904.9,0.907407402992249,0.034000001847744,11822
"569",357614.7,5609904.9,0.800000011920929,0.0829999968409538,3769.33325195312
"570",357614.9,5609904.9,0.830188691616058,0.0590000003576279,5984.4287109375
"571",357615.1,5609904.9,0.976190447807312,0.0759999975562096,3855
"572",357615.3,5609904.9,0.869565188884735,0.115000002086163,6939
"573",357615.5,5609904.9,0.75,0.0750000029802322,5859.60009765625
"574",357615.7,5609904.9,0.75,0.100000001490116,7131.75
"575",357615.9,5609904.9,0.714285731315613,0.112999998033047,7881.33349609375
"576",357616.1,5609904.9,0.701492547988892,0.0930000022053719,6919.23095703125
"577",357616.3,5609904.9,0.890625,0.0710000023245811,8288.25
"578",357616.5,5609904.9,0.928571403026581,0.0419999994337559,8566.6669921875
"579",357616.7,5609904.9,0.963636338710785,0.144999995827675,4883
"580",357616.9,5609904.9,0.948275864124298,0.111000001430511,5140
"585",357607.3,5609904.7,1,0.0390000008046627,5172.125
"586",357607.5,5609904.7,0.895833313465118,0.0780000016093254,6489.25
"587",357607.7,5609904.7,0.677966117858887,0.130999997258186,4947.25
"588",357607.9,5609904.7,0.88095235824585,0.142000004649162,4214.7998046875
"589",357608.1,5609904.7,0.77358490228653,0.138999998569489,7864.2001953125
"590",357608.3,5609904.7,0.893617033958435,0.0759999975562096,4240.5
"591",357608.5,5609904.7,0.977777779102325,0.0520000010728836,7453
"592",357608.7,5609904.7,0.897959172725677,0.150000005960464,8224
"593",357608.9,5609904.7,0.583333313465118,0.130999997258186,7936.7646484375
"594",357609.1,5609904.7,0.520833313465118,0.100000001490116,7234.5498046875
"595",357609.3,5609904.7,0.75,0.186000004410744,6604.89990234375
"596",357609.5,5609904.7,0.836734712123871,0.144999995827675,5750.375
"597",357609.7,5609904.7,0.893617033958435,0.100000001490116,5204.25
"598",357609.9,5609904.7,0.936170220375061,0.0949999988079071,4540.33349609375
"599",357610.1,5609904.7,1,0.0790000036358833,7196
"600",357610.3,5609904.7,0.979591846466064,0.11599999666214,4626
"601",357610.5,5609904.7,0.868852436542511,0.104000002145767,7367.33349609375
"602",357610.7,5609904.7,0.791666686534882,0.189999997615814,9444.75
"603",357610.9,5609904.7,0.800000011920929,0.111000001430511,8352.5
"604",357611.1,5609904.7,0.89473682641983,0.0570000000298023,6579.2001953125
"605",357611.3,5609904.7,0.98412698507309,0.0599999986588955,6682
"606",357611.5,5609904.7,0.925373136997223,0.0790000036358833,5859.60009765625
"607",357611.7,5609904.7,0.852941155433655,0.0979999974370003,8921.5712890625
"608",357611.9,5609904.7,0.722222208976746,0.133000001311302,6971.125
"609",357612.1,5609904.7,0.800000011920929,0.0769999995827675,7902.75
"610",357612.3,5609904.7,0.682926833629608,0.181999996304512,5482.66650390625
"611",357612.5,5609904.7,0.907407402992249,0.0850000008940697,7795.66650390625
"612",357612.7,5609904.7,0.981132090091705,0.103000000119209,13878
"613",357612.9,5609904.7,1,0.063000001013279,6682
"615",357613.3,5609904.7,0.963636338710785,0.0769999995827675,5268.5
"616",357613.5,5609904.7,0.928571403026581,0.115000002086163,6596.33349609375
"617",357613.7,5609904.7,0.609375,0.137999996542931,5862.8125
"618",357613.9,5609904.7,0.850000023841858,0.194000005722046,4883
"619",357614.1,5609904.7,0.866666674613953,0.0829999968409538,8438.1669921875
"620",357614.3,5609904.7,0.985074639320374,0.0659999996423721,11822
"621",357614.5,5609904.7,0.964912295341492,0.0920000001788139,11436.5
"622",357614.7,5609904.7,0.944444417953491,0.0579999983310699,11308
"623",357614.9,5609904.7,0.864406764507294,0.0920000001788139,8738
"624",357615.1,5609904.7,0.723404228687286,0.0869999974966049,6778.375
"625",357615.3,5609904.7,0.860465109348297,0.13400000333786,6939
"626",357615.5,5609904.7,0.767441868782043,0.119000002741814,8352.5
"627",357615.7,5609904.7,0.777777791023254,0.0570000000298023,7495.83349609375
"628",357615.9,5609904.7,0.808510661125183,0.0649999976158142,7281.66650390625
"629",357616.1,5609904.7,0.959183692932129,0.0560000017285347,6919.23095703125
"630",357616.3,5609904.7,0.939999997615814,0.0949999988079071,5397
"631",357616.5,5609904.7,0.964912295341492,0.0810000002384186,7710
"632",357616.7,5609904.7,0.979591846466064,0.0759999975562096,4883
"633",357616.9,5609904.7,0.978723406791687,0.0410000011324883,5140
"634",357617.1,5609904.7,0.982142865657806,0.0719999969005585,6939
"638",357607.3,5609904.5,1,0.025000000372529,5686.125
"639",357607.5,5609904.5,0.921052634716034,0.108999997377396,4883
"640",357607.7,5609904.5,0.897959172725677,0.12899999320507,7453
"641",357607.9,5609904.5,0.675675690174103,0.136999994516373,7495.83349609375
"642",357608.1,5609904.5,0.705882370471954,0.109999999403954,7418.7333984375
"643",357608.3,5609904.5,0.851063847541809,0.185000002384186,3812.16674804688
"644",357608.5,5609904.5,0.872340440750122,0.119000002741814,6039.5
"645",357608.7,5609904.5,0.909090936183929,0.0750000029802322,5499.7998046875
"646",357608.9,5609904.5,0.755102038383484,0.0719999969005585,6168
"647",357609.1,5609904.5,0.719298243522644,0.118000000715256,6480.0712890625
"648",357609.3,5609904.5,0.777777791023254,0.156000003218651,6553.5
"649",357609.5,5609904.5,0.849056601524353,0.156000003218651,7367.33349609375
"650",357609.7,5609904.5,0.901960790157318,0.0879999995231628,8378.2001953125
"651",357609.9,5609904.5,0.947368443012238,0.090999998152256,8738
"652",357610.1,5609904.5,0.913793087005615,0.0989999994635582,10125.7998046875
"653",357610.3,5609904.5,0.924528300762177,0.0810000002384186,8159.75
"654",357610.5,5609904.5,0.803278684616089,0.127000004053116,8966.4443359375
"655",357610.7,5609904.5,0.680000007152557,0.153999999165535,6845.54541015625
