"","x","y","GF","Height","Intensity"
"5",357607.9,5609906.9,0.863636374473572,0.0480000004172325,3598
"8",357608.5,5609906.9,0.666666686534882,0.0579999983310699,4602.63623046875
"60",357608.3,5609906.7,0.911111116409302,0.063000001013279,5911
"61",357608.5,5609906.7,0.60869562625885,0.13400000333786,4602.63623046875
"62",357608.7,5609906.7,0.520833313465118,0.211999997496605,4298.9091796875
"63",357608.9,5609906.7,0.676470577716827,0.108000002801418,2655.66674804688
"64",357609.1,5609906.7,0.862068951129913,0.100000001490116,4369
"65",357609.3,5609906.7,0.818181812763214,0.136999994516373,4540.33349609375
"110",357607.7,5609906.5,0.982456147670746,0.0570000000298023,5911
"111",357607.9,5609906.5,0.977777779102325,0.0659999996423721,4658.125
"112",357608.1,5609906.5,0.949999988079071,0.0970000028610229,4754.5
"113",357608.3,5609906.5,0.844444453716278,0.0829999968409538,5482.66650390625
"114",357608.5,5609906.5,0.620689630508423,0.12899999320507,6845.54541015625
"115",357608.7,5609906.5,0.553571403026581,0.165000006556511,5043.625
"116",357608.9,5609906.5,0.666666686534882,0.219999998807907,3212.5
"117",357609.1,5609906.5,0.765957474708557,0.0839999988675117,5397
"118",357609.3,5609906.5,0.843137264251709,0.0939999967813492,3469.5
"119",357609.5,5609906.5,0.897959172725677,0.0879999995231628,2827
"122",357610.1,5609906.5,0.952380955219269,0.046000000089407,5654
"123",357610.3,5609906.5,0.95652174949646,0.101000003516674,9766
"124",357610.5,5609906.5,0.9375,0.111000001430511,4369
"125",357610.7,5609906.5,0.833333313465118,0.0810000002384186,2878.39990234375
"126",357610.9,5609906.5,0.875,0.177000001072884,5782.5
"127",357611.1,5609906.5,0.95652174949646,0.0810000002384186,3341
"128",357611.3,5609906.5,1,0.0610000006854534,3084
"129",357611.5,5609906.5,1,0.0540000014007092,4112
"130",357611.7,5609906.5,1,0.0560000017285347,4754.5
"131",357611.9,5609906.5,1,-0.0379999987781048,3855
"163",357607.7,5609906.3,0.977777779102325,0.0759999975562096,3341
"164",357607.9,5609906.3,1,0.0520000010728836,3928.42846679688
"165",357608.1,5609906.3,0.927272737026215,0.158999994397163,4561.75
"166",357608.3,5609906.3,0.809523820877075,0.145999997854233,4479.14306640625
"167",357608.5,5609906.3,0.688524603843689,0.0920000001788139,7275.0771484375
"168",357608.7,5609906.3,0.647058844566345,0.105999998748302,5724.0908203125
"169",357608.9,5609906.3,0.73584908246994,0.126000002026558,4112
"170",357609.1,5609906.3,0.888888895511627,0.184000000357628,5654
"171",357609.3,5609906.3,0.923076927661896,0.166999995708466,3469.5
"172",357609.5,5609906.3,0.93478262424469,0.127000004053116,2827
"176",357610.3,5609906.3,0.961538434028625,0.0900000035762787,9766
"177",357610.5,5609906.3,0.949152529239655,0.0769999995827675,4540.33349609375
"178",357610.7,5609906.3,0.826086938381195,0.163000002503395,2827
"179",357610.9,5609906.3,0.852459013462067,0.151999995112419,6682
"180",357611.1,5609906.3,0.925000011920929,0.24099999666214,5654
"181",357611.3,5609906.3,0.979591846466064,0.096000000834465,3084
"182",357611.5,5609906.3,0.823529422283173,0.300000011920929,4112
"183",357611.7,5609906.3,0.865384638309479,0.152999997138977,4754.5
"184",357611.9,5609906.3,0.829268276691437,0.209000006318092,3855
"185",357612.1,5609906.3,0.961538434028625,0.0759999975562096,2955.5
"186",357612.3,5609906.3,0.931034505367279,0.303000003099442,3598
"187",357612.5,5609906.3,1,0.0160000007599592,3341
"188",357612.7,5609906.3,0.947368443012238,0.0890000015497208,2827
"189",357612.9,5609906.3,0.857142865657806,0.122000001370907,1542
"190",357613.1,5609906.3,1,0.0379999987781048,2762.75
"192",357613.5,5609906.3,0.833333313465118,0.11599999666214,2313
"216",357607.7,5609906.1,0.910714268684387,0.671999990940094,4266.2001953125
"217",357607.9,5609906.1,0.800000011920929,0.751999974250793,3928.42846679688
"218",357608.1,5609906.1,0.634615361690521,0.702000021934509,6624.888671875
"219",357608.3,5609906.1,0.843137264251709,0.187999993562698,6039.5
"220",357608.5,5609906.1,0.733333349227905,0.137999996542931,8840.7998046875
"221",357608.7,5609906.1,0.882352948188782,0.293999999761581,6810.5
"222",357608.9,5609906.1,0.761904776096344,0.882000029087067,3238.19995117188
"223",357609.1,5609906.1,0.800000011920929,0.474999994039536,3148.25
"224",357609.3,5609906.1,0.959183692932129,0.500999987125397,2313
"225",357609.5,5609906.1,0.979166686534882,0.096000000834465,4112
"226",357609.7,5609906.1,0.957446813583374,0.0970000028610229,3598
"227",357609.9,5609906.1,0.980392158031464,0.0900000035762787,3369.5556640625
"228",357610.1,5609906.1,1,0.104999996721745,1799
"229",357610.3,5609906.1,0.97826087474823,0.108999997377396,1285
"230",357610.5,5609906.1,0.886363625526428,0.180999994277954,4112
"231",357610.7,5609906.1,0.695652186870575,0.34400001168251,3640.83325195312
"232",357610.9,5609906.1,0.53658539056778,0.333999991416931,3790.75
"233",357611.1,5609906.1,0.899999976158142,0.108999997377396,5654
"234",357611.3,5609906.1,0.884615361690521,0.323000013828278,5140
"235",357611.5,5609906.1,0.790697693824768,0.163000002503395,4112
"236",357611.7,5609906.1,0.679245293140411,0.268999993801117,4626
"237",357611.9,5609906.1,0.759999990463257,0.210999995470047,4883
"238",357612.1,5609906.1,0.865384638309479,0.184000000357628,2955.5
"239",357612.3,5609906.1,0.779999971389771,0.150999993085861,4947.25
"240",357612.5,5609906.1,0.772727251052856,0.365000009536743,3341
"241",357612.7,5609906.1,0.854838728904724,0.167999997735023,3855
"242",357612.9,5609906.1,0.861111104488373,0.342999994754791,3983.5
"243",357613.1,5609906.1,0.95652174949646,0.17399999499321,2827
"244",357613.3,5609906.1,0.973684191703796,0.0670000016689301,6682
"245",357613.5,5609906.1,0.89473682641983,0.140000000596046,3598
"246",357613.7,5609906.1,0.800000011920929,0.168999999761581,5525.5
"247",357613.9,5609906.1,0.974358975887299,0.0829999968409538,4369
"268",357607.5,5609905.9,0.789473712444305,0.583999991416931,2570
"269",357607.7,5609905.9,0.795918345451355,0.763000011444092,3919.25
"270",357607.9,5609905.9,0.368421047925949,0.870000004768372,6370.89453125
"271",357608.1,5609905.9,0.5,0.731000006198883,5761.08349609375
"272",357608.3,5609905.9,0.673913061618805,0.361000001430511,6510.66650390625
"273",357608.5,5609905.9,0.879999995231628,0.096000000834465,5911
"274",357608.7,5609905.9,0.720000028610229,0.96399998664856,2981.19995117188
"275",357608.9,5609905.9,0.625,0.871999979019165,6608.5712890625
"276",357609.1,5609905.9,0.400000005960464,0.973999977111816,4647.41650390625
"277",357609.3,5609905.9,0.666666686534882,0.959999978542328,4420.39990234375
"278",357609.5,5609905.9,0.60606062412262,0.947000026702881,4668.83349609375
"279",357609.7,5609905.9,0.720930218696594,1.01800000667572,3598
"280",357609.9,5609905.9,0.666666686534882,0.98199999332428,3369.5556640625
"281",357610.1,5609905.9,0.75,0.916999995708466,1799
"282",357610.3,5609905.9,0.795454561710358,0.790000021457672,3212.5
"283",357610.5,5609905.9,0.804347813129425,0.750999987125397,4626
"284",357610.7,5609905.9,0.5625,0.836000025272369,4277.21435546875
"285",357610.9,5609905.9,0.547169804573059,0.85699999332428,4018.54541015625
"286",357611.1,5609905.9,0.850000023841858,0.210999995470047,3255.33325195312
"287",357611.3,5609905.9,0.68085104227066,0.776000022888184,3501.625
"288",357611.5,5609905.9,0.604166686534882,0.797999978065491,4654.5556640625
"289",357611.7,5609905.9,0.68085104227066,0.532000005245209,3619.41674804688
"290",357611.9,5609905.9,0.91304349899292,0.660000026226044,4883
"291",357612.1,5609905.9,0.863636374473572,0.321000009775162,3555.16674804688
"292",357612.3,5609905.9,0.863636374473572,0.159999996423721,4947.25
"293",357612.5,5609905.9,0.723404228687286,0.13400000333786,5037.2001953125
"294",357612.7,5609905.9,0.600000023841858,0.381999999284744,3995.18188476562
"295",357612.9,5609905.9,0.651162803173065,0.402999997138977,4112
"296",357613.1,5609905.9,0.714285731315613,0.456999987363815,2827
"297",357613.3,5609905.9,0.938775539398193,0.115000002086163,4112
"298",357613.5,5609905.9,0.939999997615814,0.126000002026558,6682
"299",357613.7,5609905.9,0.847826063632965,0.096000000834465,5739.66650390625
"300",357613.9,5609905.9,0.936507940292358,0.159999996423721,4369
"305",357614.9,5609905.9,0.957446813583374,0.0740000009536743,6682
"307",357615.3,5609905.9,0.953488349914551,0.0640000030398369,5654
"309",357615.7,5609905.9,0.828571438789368,0.0759999975562096,3212.5
"311",357616.1,5609905.9,0.923076927661896,0.0549999997019768,5911
"312",357616.3,5609905.9,0.944444417953491,0.0520000010728836,6682
"321",357607.5,5609905.7,0.857142865657806,0.467000007629395,3983.5
"322",357607.7,5609905.7,0.600000023841858,0.818000018596649,6392.875
"323",357607.9,5609905.7,0.158730164170265,0.751999974250793,5774.94140625
"324",357608.1,5609905.7,0.323529422283173,0.699999988079071,6016.13623046875
"325",357608.3,5609905.7,0.639999985694885,0.566999971866608,6541.818359375
"326",357608.5,5609905.7,0.905660390853882,0.662999987602234,5911
"327",357608.7,5609905.7,0.6875,0.936999976634979,5250.14306640625
"328",357608.9,5609905.7,0.125,0.980000019073486,4932.4228515625
"329",357609.1,5609905.7,0.118644066154957,1.00399994850159,5323.5712890625
"330",357609.3,5609905.7,0.244897961616516,0.992999970912933,3891.71435546875
"331",357609.5,5609905.7,0.393939405679703,0.990000009536743,3649.39990234375
"332",357609.7,5609905.7,0.301886796951294,1.11199998855591,4232.94140625
"333",357609.9,5609905.7,0.372093021869659,0.990000009536743,4968.66650390625
"334",357610.1,5609905.7,0.306122452020645,1.00300002098083,4740.22216796875
"335",357610.3,5609905.7,0.275000005960464,1.02600002288818,3716.61547851562
"336",357610.5,5609905.7,0.319148927927017,1.057000041008,5029.85693359375
"337",357610.7,5609905.7,0.195121943950653,1.01699995994568,4598.947265625
"338",357610.9,5609905.7,0.288135588169098,1.00100004673004,4009.19995117188
"339",357611.1,5609905.7,0.666666686534882,0.998000025749207,7281.66650390625
"340",357611.3,5609905.7,0.4426229596138,1.0440000295639,4507.384765625
"341",357611.5,5609905.7,0.259259253740311,1.00199997425079,4577.8125
"342",357611.7,5609905.7,0.431034475564957,1.06900000572205,3983.5
"343",357611.9,5609905.7,0.416666656732559,0.986999988555908,4509.181640625
"344",357612.1,5609905.7,0.550000011920929,1.00199997425079,5397
"345",357612.3,5609905.7,0.560975611209869,0.802999973297119,3634.71435546875
"346",357612.5,5609905.7,0.589743614196777,0.725000023841858,4511.77783203125
"347",357612.7,5609905.7,0.552631556987762,0.810000002384186,5225.66650390625
"348",357612.9,5609905.7,0.441860467195511,0.917999982833862,5397
"349",357613.1,5609905.7,0.600000023841858,0.861999988555908,4602.63623046875
"350",357613.3,5609905.7,0.909090936183929,0.720000028610229,3169.66674804688
"351",357613.5,5609905.7,0.906976759433746,0.876999974250793,7196
"352",357613.7,5609905.7,0.914893627166748,0.119999997317791,4626
"353",357613.9,5609905.7,0.871794879436493,0.155000001192093,4454.66650390625
"354",357614.1,5609905.7,1,0.0670000016689301,4411.8330078125
"355",357614.3,5609905.7,0.961538434028625,0.0560000017285347,4112
"357",357614.7,5609905.7,1,0.0439999997615814,6682
"358",357614.9,5609905.7,0.980000019073486,0.068000003695488,6682
"359",357615.1,5609905.7,0.976190447807312,0.0769999995827675,6682
"361",357615.5,5609905.7,1,0.0850000008940697,4369
"362",357615.7,5609905.7,0.913793087005615,0.0860000029206276,5525.5
"363",357615.9,5609905.7,0.77142858505249,0.068000003695488,3790.75
"364",357616.1,5609905.7,0.951219499111176,0.0149999996647239,3084
"365",357616.3,5609905.7,0.972972989082336,0.028999999165535,6939
"369",357617.1,5609905.7,0.97826087474823,0.0810000002384186,7196
"370",357617.3,5609905.7,0.974358975887299,0.0329999998211861,7196
"374",357607.5,5609905.5,0.935483872890472,0.233999997377396,4240.5
"375",357607.7,5609905.5,0.53658539056778,0.680999994277954,4840.16650390625
"376",357607.9,5609905.5,0.225352108478546,0.626999974250793,5073.9140625
"377",357608.1,5609905.5,0.517857134342194,0.697000026702881,6029.615234375
"378",357608.3,5609905.5,0.909090936183929,0.537999987602234,5654
