"","x","y","GF","Height","Intensity"
"61",357608.5,5609906.7,1,0.0780000016093254,6682
"62",357608.7,5609906.7,1,0.0579999983310699,4925.83349609375
"63",357608.9,5609906.7,1,0.0520000010728836,4883
"64",357609.1,5609906.7,1,0.0489999987185001,5782.5
"65",357609.3,5609906.7,0.964285731315613,0.0430000014603138,7967
"67",357609.7,5609906.7,1,0.0579999983310699,12593
"68",357609.9,5609906.7,0.9375,0.0759999975562096,4883
"111",357607.9,5609906.5,0.978723406791687,0.046000000089407,7967
"114",357608.5,5609906.5,0.97826087474823,0.108000002801418,6682
"115",357608.7,5609906.5,0.8125,0.101000003516674,4925.83349609375
"116",357608.9,5609906.5,0.954545438289642,0.133000001311302,4883
"117",357609.1,5609906.5,0.915254235267639,0.158999994397163,5782.5
"118",357609.3,5609906.5,0.895833313465118,0.146999999880791,8652.3330078125
"120",357609.7,5609906.5,0.978723406791687,0.0390000008046627,12593
"121",357609.9,5609906.5,1,0.0930000022053719,4883
"123",357610.3,5609906.5,0.943396210670471,0.063000001013279,8309.6669921875
"124",357610.5,5609906.5,0.903846144676208,0.250999987125397,7838.5
"125",357610.7,5609906.5,0.800000011920929,0.47299998998642,3928.42846679688
"126",357610.9,5609906.5,0.810810804367065,0.409999996423721,4154.83349609375
"127",357611.1,5609906.5,0.954545438289642,0.034000001847744,8481
"162",357607.5,5609906.3,1,0.0199999995529652,5140
"163",357607.7,5609906.3,0.984375,0.649999976158142,1542
"164",357607.9,5609906.3,0.980392158031464,0.118000000715256,5796.77783203125
"165",357608.1,5609906.3,1,0.0570000000298023,6022.7392578125
"166",357608.3,5609906.3,1,0.0350000001490116,4656.2353515625
"167",357608.5,5609906.3,0.909090936183929,0.125,9380.5
"168",357608.7,5609906.3,0.634920656681061,0.0860000029206276,8759.4169921875
"169",357608.9,5609906.3,0.852459013462067,0.178000003099442,4054.88891601562
"170",357609.1,5609906.3,0.985714256763458,0.104000002145767,3855
"171",357609.3,5609906.3,0.981481492519379,0.0790000036358833,4883
"172",357609.5,5609906.3,1,0.063000001013279,8352.5
"173",357609.7,5609906.3,1,0.0860000029206276,3726.5
"174",357609.9,5609906.3,1,0.0469999983906746,2505.75
"175",357610.1,5609906.3,0.978723406791687,0.0309999994933605,7710
"176",357610.3,5609906.3,1,0.025000000372529,2827
"177",357610.5,5609906.3,0.955555558204651,0.216999992728233,8738
"178",357610.7,5609906.3,0.28571429848671,0.497999995946884,4670.310546875
"179",357610.9,5609906.3,0.436619728803635,0.541000008583069,5767.38232421875
"180",357611.1,5609906.3,0.957446813583374,0.179000005125999,6039.5
"182",357611.5,5609906.3,0.948275864124298,0.642000019550323,2184.5
"183",357611.7,5609906.3,0.974358975887299,0.344999998807907,4112
"184",357611.9,5609906.3,0.893617033958435,0.40200001001358,3405.25
"185",357612.1,5609906.3,0.923076927661896,0.370999991893768,4626
"186",357612.3,5609906.3,1,0.103000000119209,4728.7998046875
"187",357612.5,5609906.3,1,0.0640000030398369,5075.75
"188",357612.7,5609906.3,1,0.046000000089407,3598
"189",357612.9,5609906.3,1,0.0430000014603138,5011.5
"190",357613.1,5609906.3,1,0.0399999991059303,7967
"192",357613.5,5609906.3,0.833333313465118,0.109999999403954,7581.5
"215",357607.5,5609906.1,1,0.0520000010728836,3469.5
"216",357607.7,5609906.1,0.964912295341492,0.61599999666214,8738
"217",357607.9,5609906.1,0.539682567119598,0.791000008583069,5796.77783203125
"218",357608.1,5609906.1,0.357142865657806,0.782000005245209,6022.7392578125
"219",357608.3,5609906.1,0.564516127109528,0.741999983787537,4656.2353515625
"220",357608.5,5609906.1,0.736111104488373,0.229000002145767,6152.88232421875
"221",357608.7,5609906.1,0.886792480945587,0.181999996304512,6039.5
"222",357608.9,5609906.1,0.650793671607971,0.133000001311302,7104.21435546875
"223",357609.1,5609906.1,0.903225779533386,0.184000000357628,6065.2001953125
"224",357609.3,5609906.1,1,0.0520000010728836,4112
"225",357609.5,5609906.1,0.960784316062927,0.0649999976158142,8352.5
"226",357609.7,5609906.1,0.961538434028625,0.180000007152557,3726.5
"227",357609.9,5609906.1,0.868421077728271,0.808000028133392,2505.75
"228",357610.1,5609906.1,0.948717951774597,0.762000024318695,3084
"229",357610.3,5609906.1,0.979591846466064,0.10700000077486,2827
"230",357610.5,5609906.1,0.886363625526428,0.621999979019165,3392.39990234375
"231",357610.7,5609906.1,0.357142865657806,0.582000017166138,4272.625
"232",357610.9,5609906.1,0.293103456497192,0.560999989509583,4219.7744140625
"233",357611.1,5609906.1,0.978723406791687,0.172000005841255,5628.2998046875
"234",357611.3,5609906.1,1,0.0590000003576279,4520.17626953125
"235",357611.5,5609906.1,0.909090936183929,0.203999996185303,5911
"236",357611.7,5609906.1,0.695652186870575,0.591000020503998,3283.88891601562
"237",357611.9,5609906.1,0.614035069942474,0.552999973297119,4693.63134765625
"238",357612.1,5609906.1,0.862745106220245,0.25,3084
"239",357612.3,5609906.1,0.702127635478973,0.416000008583069,4728.7998046875
"240",357612.5,5609906.1,0.800000011920929,0.289000004529953,5075.75
"241",357612.7,5609906.1,0.930232584476471,0.171000003814697,3598
"242",357612.9,5609906.1,0.944444417953491,0.0879999995231628,5011.5
"243",357613.1,5609906.1,0.938775539398193,0.136000007390976,7967
"245",357613.5,5609906.1,0.904761910438538,0.0860000029206276,7581.5
"246",357613.7,5609906.1,0.788461565971375,0.111000001430511,8545.25
"247",357613.9,5609906.1,0.976744174957275,0.0820000022649765,7710
"248",357614.1,5609906.1,1,0.151999995112419,6810.5
"249",357614.3,5609906.1,1,0.025000000372529,7067.5
"250",357614.5,5609906.1,0.973684191703796,0.0750000029802322,7967
"251",357614.7,5609906.1,0.89473682641983,0.108000002801418,5397
"252",357614.9,5609906.1,0.611111104488373,0.068000003695488,12079
"253",357615.1,5609906.1,0.833333313465118,0.0879999995231628,4112
"268",357607.5,5609905.9,0.931034505367279,0.0540000014007092,3469.5
"269",357607.7,5609905.9,0.931818187236786,0.754999995231628,7024.66650390625
"270",357607.9,5609905.9,0.175438597798347,0.711000025272369,6139.4443359375
"271",357608.1,5609905.9,0.0416666679084301,0.699000000953674,6839.0556640625
"272",357608.3,5609905.9,0.176470592617989,0.629000008106232,5549.59375
"273",357608.5,5609905.9,0.44594594836235,0.275999993085861,6704.02880859375
"274",357608.7,5609905.9,0.821428596973419,0.229000002145767,5711.111328125
"275",357608.9,5609905.9,0.81538462638855,0.0799999982118607,7269.4287109375
"276",357609.1,5609905.9,0.890909075737,0.128000006079674,7517.25
"277",357609.3,5609905.9,0.920634925365448,0.178000003099442,4112
"278",357609.5,5609905.9,0.692307710647583,0.607999980449677,3405.25
"279",357609.7,5609905.9,0.476190477609634,0.867999970912933,3649.39990234375
"280",357609.9,5609905.9,0.227272734045982,0.882000029087067,4328.84375
"281",357610.1,5609905.9,0.24719101190567,0.924000024795532,4757.12255859375
