"","x","y","GF","Height","Intensity"
"375",357607.7,5609905.5,0.666666686534882,0.77700001001358,6614.36865234375
"376",357607.9,5609905.5,0.211267605423927,0.584999978542328,6613.048828125
"377",357608.1,5609905.5,0.52542370557785,0.499000012874603,5892.64306640625
"378",357608.3,5609905.5,0.859375,0.428999990224838,6253.66650390625
"379",357608.5,5609905.5,1,0.0299999993294477,9680.3330078125
"380",357608.7,5609905.5,1,0.0710000023245811,8224
"381",357608.9,5609905.5,1,0.028999999165535,3598
"382",357609.1,5609905.5,0.899999976158142,0.435000002384186,8738
"383",357609.3,5609905.5,0.345454543828964,0.805000007152557,4735.0302734375
"384",357609.5,5609905.5,0.0923076942563057,0.778999984264374,5187.34228515625
"385",357609.7,5609905.5,0.0731707289814949,0.823000013828278,4398.65380859375
"386",357609.9,5609905.5,0.0178571436554193,0.834999978542328,5831.9228515625
"387",357610.1,5609905.5,0.0147058824077249,0.890999972820282,4762.3671875
"388",357610.3,5609905.5,0.0158730167895555,0.885999977588654,5568.33349609375
"389",357610.5,5609905.5,0.0344827584922314,0.880999982357025,5627.64111328125
"390",357610.7,5609905.5,0.140000000596046,0.843999981880188,4221.0302734375
"391",357610.9,5609905.5,0.16326530277729,0.924000024795532,5688.2666015625
"392",357611.1,5609905.5,0.261904776096344,0.990000009536743,4240.5
"393",357611.3,5609905.5,0.0142857143655419,0.991999983787537,5185.68896484375
"394",357611.5,5609905.5,0.0196078438311815,0.972000002861023,5911
"395",357611.7,5609905.5,0.0158730167895555,0.982999980449677,6282.22216796875
"396",357611.9,5609905.5,0.0133333336561918,1.0110000371933,5724.548828125
"397",357612.1,5609905.5,0.060606062412262,1.06099998950958,5408.173828125
"398",357612.3,5609905.5,0.273809522390366,1.14900004863739,5198.89599609375
"399",357612.5,5609905.5,0.720000028610229,1.17400002479553,4904.41650390625
"400",357612.7,5609905.5,0.211267605423927,0.949999988079071,5276.7021484375
"401",357612.9,5609905.5,0.186813190579414,0.833999991416931,6051.181640625
"402",357613.1,5609905.5,0.155172407627106,0.874000012874603,7056.48583984375
"403",357613.3,5609905.5,0.0746268630027771,0.665000021457672,8756.357421875
"404",357613.5,5609905.5,0.116666667163372,0.652999997138977,8707.7646484375
"405",357613.7,5609905.5,0.109375,0.638000011444092,8995
"406",357613.9,5609905.5,0.0508474558591843,0.632000029087067,7941.2998046875
"407",357614.1,5609905.5,0.195652171969414,0.349999994039536,9196.9287109375
"408",357614.3,5609905.5,0.25,0.828999996185303,9053.4091796875
"409",357614.5,5609905.5,0.212121218442917,0.825999975204468,7761.39990234375
"410",357614.7,5609905.5,0.46000000834465,0.847000002861023,7881.33349609375
"411",357614.9,5609905.5,0.457142859697342,0.224999994039536,7893.5712890625
"412",357615.1,5609905.5,0.474999994039536,0.212999999523163,10074.400390625
"413",357615.3,5609905.5,0.882352948188782,0.208000004291534,9316.25
"414",357615.5,5609905.5,0.953488349914551,0.823000013828278,8738
"416",357615.9,5609905.5,0.888888895511627,0.926999986171722,7122.5712890625
"428",357607.7,5609905.3,0.771929800510406,0.609000027179718,7018.0771484375
"429",357607.9,5609905.3,0.236111104488373,0.611999988555908,5923.23828125
"430",357608.1,5609905.3,0.533333361148834,0.560000002384186,6282.22216796875
"431",357608.3,5609905.3,0.888888895511627,0.193000003695488,5525.5
"432",357608.5,5609905.3,0.942028999328613,0.223000004887581,7067.5
"433",357608.7,5609905.3,0.984375,0.129999995231628,13364
"434",357608.9,5609905.3,0.962499976158142,0.119000002741814,3212.5
"435",357609.1,5609905.3,0.90625,0.446000009775162,4668.83349609375
"436",357609.3,5609905.3,0.380952388048172,0.694999992847443,4166.51513671875
"437",357609.5,5609905.3,0.0434782616794109,0.824000000953674,4232.46875
"438",357609.7,5609905.3,0.0819672122597694,0.837000012397766,4267.3955078125
"439",357609.9,5609905.3,0.0526315793395042,0.846000015735626,4915.94873046875
"440",357610.1,5609905.3,0.0181818176060915,0.828999996185303,4430.45654296875
"441",357610.3,5609905.3,0.0212765950709581,0.841000020503998,5079.529296875
"442",357610.5,5609905.3,0.0408163256943226,0.873000025749207,5223.52490234375
"443",357610.7,5609905.3,0.119999997317791,0.823000013828278,4586.46142578125
"444",357610.9,5609905.3,0.357142865657806,0.907000005245209,5233.45458984375
"445",357611.1,5609905.3,0.459459453821182,0.903999984264374,5329.36865234375
"446",357611.3,5609905.3,0.0338983051478863,0.865000009536743,5881.1162109375
"447",357611.5,5609905.3,0.0169491525739431,0.925999999046326,4650.47607421875
"448",357611.7,5609905.3,0.0196078438311815,0.919000029563904,7096.0556640625
"449",357611.9,5609905.3,0.0175438597798347,0.973999977111816,5951.88623046875
"450",357612.1,5609905.3,0.015625,0.97299998998642,4961.67333984375
"451",357612.3,5609905.3,0.280701756477356,0.995000004768372,4684.0322265625
"452",357612.5,5609905.3,0.538461565971375,1.03999996185303,5248.21044921875
"453",357612.7,5609905.3,0.147058829665184,0.907000005245209,4144.94873046875
"454",357612.9,5609905.3,0.581395328044891,0.760999977588654,6591.2939453125
"455",357613.1,5609905.3,0.117647059261799,0.360000014305115,7917.02783203125
"456",357613.3,5609905.3,0.0172413792461157,0.526000022888184,9060.744140625
"457",357613.5,5609905.3,0.0161290317773819,0.577000021934509,8912.978515625
"458",357613.7,5609905.3,0.0169491525739431,0.717000007629395,9252
"459",357613.9,5609905.3,0.0599999986588955,0.827000021934509,8162.8095703125
"460",357614.1,5609905.3,0.0508474558591843,0.83899998664856,8127.625
"461",357614.3,5609905.3,0.046875,0.944000005722046,6905.47802734375
"462",357614.5,5609905.3,0.222222223877907,0.885999977588654,5503.3447265625
"463",357614.7,5609905.3,0.105263158679008,0.958999991416931,6886.2822265625
"464",357614.9,5609905.3,0.207547172904015,0.917999982833862,6241.4287109375
"465",357615.1,5609905.3,0.5,0.947000026702881,4705.0771484375
"466",357615.3,5609905.3,0.527272701263428,0.977999985218048,5517.94140625
"467",357615.5,5609905.3,0.725000023841858,0.931999981403351,5654
"468",357615.7,5609905.3,0.309090912342072,0.897000014781952,5770.818359375
"469",357615.9,5609905.3,0.368421047925949,1.01699995994568,5677.36376953125
"470",357616.1,5609905.3,0.759999990463257,0.96399998664856,5268.5
"471",357616.3,5609905.3,0.902438998222351,0.921000003814697,2570
"473",357616.7,5609905.3,0.972972989082336,0.164000004529953,6939
"474",357616.9,5609905.3,0.962264180183411,0.852999985218048,5140
"480",357607.5,5609905.1,0.895833313465118,0.374000012874603,9200.599609375
"481",357607.7,5609905.1,0.545454561710358,0.610000014305115,6369.13037109375
"482",357607.9,5609905.1,0.274509817361832,0.680000007152557,7125.103515625
"483",357608.1,5609905.1,0.415094345808029,0.549000024795532,7930.28564453125
"484",357608.3,5609905.1,0.653061211109161,0.221000000834465,7774.25
"485",357608.5,5609905.1,0.814814805984497,0.681999981403351,7196
"486",357608.7,5609905.1,0.903846144676208,0.272000014781952,4433.25
"487",357608.9,5609905.1,0.870967745780945,0.28999999165535,6296.5
"488",357609.1,5609905.1,0.448275864124298,0.811999976634979,5615.92578125
"489",357609.3,5609905.1,0.138888895511627,0.714999973773956,4850.875
"490",357609.5,5609905.1,0.0161290317773819,0.861999988555908,4656.2353515625
"491",357609.7,5609905.1,0.104477614164352,0.949999988079071,4227.64990234375
"492",357609.9,5609905.1,0.180000007152557,0.864000022411346,5011.5
"493",357610.1,5609905.1,0.0625,0.763999998569489,3948.45458984375
"494",357610.3,5609905.1,0.102941177785397,0.75900000333786,4922.9775390625
"495",357610.5,5609905.1,0.235294118523598,0.852999985218048,4292.5947265625
"496",357610.7,5609905.1,0.0338983051478863,0.836000025272369,3878.36352539062
"497",357610.9,5609905.1,0.25,0.90200001001358,4423.10546875
"498",357611.1,5609905.1,0.316666662693024,1.01699995994568,4529.625
"499",357611.3,5609905.1,0.0151515156030655,0.944999992847443,5559.9755859375
"500",357611.5,5609905.1,0.0166666675359011,0.841000020503998,5057.978515625
"501",357611.7,5609905.1,0.0217391308397055,0.936999976634979,4905.02880859375
"502",357611.9,5609905.1,0.0196078438311815,0.885999977588654,4304.75
"503",357612.1,5609905.1,0.190476194024086,0.85699999332428,4261.91650390625
"504",357612.3,5609905.1,0.488888889551163,0.949000000953674,4338.7646484375
"505",357612.5,5609905.1,0.341463416814804,0.920000016689301,4348.43994140625
"506",357612.7,5609905.1,0.131147533655167,0.935000002384186,6311.61767578125
"507",357612.9,5609905.1,0.324999988079071,0.833000004291534,5436.53857421875
"508",357613.1,5609905.1,0.118644066154957,0.787000000476837,6705.36376953125
"509",357613.3,5609905.1,0.0147058824077249,0.731000006198883,7169.775390625
"510",357613.5,5609905.1,0.0178571436554193,0.648000001907349,7178.47705078125
"511",357613.7,5609905.1,0.0270270276814699,0.830999970436096,6954.11767578125
"512",357613.9,5609905.1,0.102564103901386,0.939000010490417,5617.28564453125
"513",357614.1,5609905.1,0.105882354080677,1.03999996185303,4873.8212890625
"514",357614.3,5609905.1,0.0571428574621677,0.933000028133392,4941.4091796875
"515",357614.5,5609905.1,0.0517241396009922,0.860000014305115,4786.625
"516",357614.7,5609905.1,0.0294117648154497,0.901000022888184,5325.0400390625
"517",357614.9,5609905.1,0.0483870953321457,0.902999997138977,5208.533203125
"518",357615.1,5609905.1,0.107142858207226,0.920000016689301,4497.5
"519",357615.3,5609905.1,0.16666667163372,0.917999982833862,4947.25
"520",357615.5,5609905.1,0.192307695746422,0.990000009536743,5748.2333984375
"521",357615.7,5609905.1,0.0657894760370255,1.05299997329712,5902.43310546875
"522",357615.9,5609905.1,0.0615384615957737,1.05799996852875,6183.419921875
"523",357616.1,5609905.1,0.0819672122597694,0.968999981880188,6162.2890625
"524",357616.3,5609905.1,0.323529422283173,1.00499999523163,6049.384765625
"525",357616.5,5609905.1,0.220338985323906,0.97299998998642,5349.65771484375
"526",357616.7,5609905.1,0.473684221506119,0.953999996185303,5225.66650390625
"527",357616.9,5609905.1,0.652173936367035,0.893999993801117,7930.28564453125
"528",357617.1,5609905.1,0.604166686534882,0.764999985694885,4985.7998046875
"529",357617.3,5609905.1,0.909090936183929,0.666999995708466,1799
"533",357607.5,5609904.9,0.909090936183929,0.423000007867813,8609.5
"534",357607.7,5609904.9,0.474576264619827,0.653999984264374,7535.60693359375
"535",357607.9,5609904.9,0.190476194024086,0.404000014066696,7751.45166015625
"536",357608.1,5609904.9,0.409090906381607,0.282999992370605,6461.71435546875
"537",357608.3,5609904.9,0.419354826211929,0.291999995708466,5868.16650390625
"538",357608.5,5609904.9,0.761904776096344,0.212999999523163,7538.66650390625
"539",357608.7,5609904.9,0.879310369491577,0.247999995946884,6596.33349609375
"540",357608.9,5609904.9,0.75862067937851,0.354000002145767,5792.384765625
"541",357609.1,5609904.9,0.264150947332382,0.515999972820282,5605.8125
"542",357609.3,5609904.9,0.0217391308397055,0.753000020980835,6075.74365234375
"543",357609.5,5609904.9,0.0392156876623631,0.856000006198883,5851.6923828125
"544",357609.7,5609904.9,0.0625,0.935000002384186,4431.513671875
"545",357609.9,5609904.9,0.184615388512611,0.919000029563904,4105.05419921875
"546",357610.1,5609904.9,0.0697674453258514,0.796999990940094,4154.83349609375
"547",357610.3,5609904.9,0.0192307699471712,0.774999976158142,3938.35131835938
"548",357610.5,5609904.9,0.16666667163372,0.801999986171722,4531.7666015625
"549",357610.7,5609904.9,0.111111111938953,0.903999984264374,5746.52001953125
"550",357610.9,5609904.9,0.0508474558591843,0.902999997138977,5577.5947265625
"551",357611.1,5609904.9,0.0410958901047707,1.00899994373322,5557.625
"552",357611.3,5609904.9,0.0178571436554193,0.936999976634979,5864.27294921875
"553",357611.5,5609904.9,0.0133333336561918,0.896000027656555,5079.25439453125
"554",357611.7,5609904.9,0.0178571436554193,0.921999990940094,4747.73681640625
"555",357611.9,5609904.9,0.113636367022991,0.885999977588654,4443.95849609375
"556",357612.1,5609904.9,0.316666662693024,0.824000000953674,3971.064453125
"557",357612.3,5609904.9,0.642857134342194,0.916999995708466,3995.18188476562
"558",357612.5,5609904.9,0.342105269432068,0.83899998664856,3232.78955078125
"559",357612.7,5609904.9,0.16326530277729,0.805999994277954,3649.39990234375
"560",357612.9,5609904.9,0.134615391492844,0.841000020503998,4975.8056640625
"561",357613.1,5609904.9,0.150943398475647,0.884999990463257,4968.66650390625
"562",357613.3,5609904.9,0.191489368677139,0.912999987602234,3827.46435546875
"563",357613.5,5609904.9,0.125,0.787000000476837,5818.47998046875
"564",357613.7,5609904.9,0.100000001490116,0.890999972820282,5866.94287109375
"565",357613.9,5609904.9,0.318181812763214,1.04100000858307,5225.66650390625
"566",357614.1,5609904.9,0.16666667163372,0.998000025749207,5833.89990234375
"567",357614.3,5609904.9,0.0444444455206394,0.907000005245209,4112
"568",357614.5,5609904.9,0.0212765950709581,0.800000011920929,4590.3056640625
"569",357614.7,5609904.9,0.0163934417068958,0.875999987125397,5299.09521484375
"570",357614.9,5609904.9,0.0925925895571709,1.0349999666214,4176.25
"571",357615.1,5609904.9,0.0238095242530107,0.773999989032745,5337.033203125
"572",357615.3,5609904.9,0.0185185186564922,0.850000023841858,6482.111328125
"573",357615.5,5609904.9,0.0392156876623631,1.02100002765656,5292.81103515625
"574",357615.7,5609904.9,0.0500000007450581,1.04900002479553,5274.0869140625
"575",357615.9,5609904.9,0.0163934417068958,0.978999972343445,6355.8076171875
"576",357616.1,5609904.9,0.0185185186564922,0.972000002861023,6054.44189453125
"577",357616.3,5609904.9,0.0204081628471613,0.984000027179718,5860.853515625
"578",357616.5,5609904.9,0.0129870129749179,1.00600004196167,7139.78125
"579",357616.7,5609904.9,0.0357142873108387,0.961000025272369,6060.41845703125
"580",357616.9,5609904.9,0.170212760567665,0.89300000667572,5874.28564453125
"581",357617.1,5609904.9,0.194029852747917,0.691999971866608,5718.25
"582",357617.3,5609904.9,0.872340440750122,0.666000008583069,11051
"585",357607.3,5609904.7,1,0.00300000002607703,10344.25
"586",357607.5,5609904.7,0.964912295341492,0.144999995827675,12079
"587",357607.7,5609904.7,0.5573770403862,0.379000008106232,8224
"588",357607.9,5609904.7,0.434782594442368,0.337999999523163,7722.85009765625
"589",357608.1,5609904.7,0.351851850748062,0.321000009775162,7572.3212890625
"590",357608.3,5609904.7,0.555555582046509,0.172999992966652,7030.78564453125
"591",357608.5,5609904.7,0.416666656732559,0.555999994277954,5663.1787109375
"592",357608.7,5609904.7,0.459459453821182,0.49099999666214,6085.39306640625
"593",357608.9,5609904.7,0.551020383834839,0.695999979972839,4444.58837890625
"594",357609.1,5609904.7,0.327272713184357,0.686999976634979,5172.125
"595",357609.3,5609904.7,0.0625,0.792999982833862,4460.78564453125
"596",357609.5,5609904.7,0.0161290317773819,0.734000027179718,4330.4501953125
"597",357609.7,5609904.7,0.125,0.796000003814697,5614.46142578125
"598",357609.9,5609904.7,0.179487183690071,0.819999992847443,4613.76171875
"599",357610.1,5609904.7,0.119047619402409,0.836000025272369,4129.72412109375
"600",357610.3,5609904.7,0.0500000007450581,0.720000028610229,5723.1923828125
"601",357610.5,5609904.7,0.0588235296308994,0.742999970912933,5484.755859375
"602",357610.7,5609904.7,0.0163934417068958,0.776000022888184,5693.10888671875
"603",357610.9,5609904.7,0.0166666675359011,0.882000029087067,7190.4130859375
"604",357611.1,5609904.7,0.0185185186564922,0.984000027179718,5962.39990234375
"605",357611.3,5609904.7,0.0357142873108387,0.958000004291534,5153.1796875
"606",357611.5,5609904.7,0.0217391308397055,0.84799998998642,4517.78955078125
"607",357611.7,5609904.7,0.0181818176060915,0.941999971866608,4876.5751953125
"608",357611.9,5609904.7,0.0204081628471613,0.902999997138977,4824.25732421875
"609",357612.1,5609904.7,0.140000000596046,0.901000022888184,4197.66650390625
"610",357612.3,5609904.7,0.469387769699097,0.948000013828278,5729.58837890625
"611",357612.5,5609904.7,0.152173906564713,0.917999982833862,4036.41186523438
"612",357612.7,5609904.7,0.0428571440279484,0.907000005245209,4449.3125
"613",357612.9,5609904.7,0.095238097012043,0.904999971389771,4626
"614",357613.1,5609904.7,0.0784313753247261,0.839999973773956,4659.1611328125
"615",357613.3,5609904.7,0.214285716414452,0.843999981880188,3658.470703125
"616",357613.5,5609904.7,0.170212760567665,0.921999990940094,4497.5
"617",357613.7,5609904.7,0.203703701496124,0.857999980449677,4214.7998046875
"618",357613.9,5609904.7,0.375,1.03799998760223,4883
"619",357614.1,5609904.7,0.177419349551201,0.989000022411346,4550.7802734375
"620",357614.3,5609904.7,0.0377358496189117,0.828000009059906,4084.947265625
"621",357614.5,5609904.7,0.0434782616794109,0.864000022411346,5178.939453125
"622",357614.7,5609904.7,0.0158730167895555,0.837000012397766,5852.10400390625
"623",357614.9,5609904.7,0.0425531901419163,0.925999999046326,5739.66650390625
"624",357615.1,5609904.7,0.0217391308397055,0.861000001430511,5506.0302734375
"625",357615.3,5609904.7,0.0192307699471712,0.736999988555908,7667.16650390625
"626",357615.5,5609904.7,0.0483870953321457,0.995999991893768,5492.6279296875
"627",357615.7,5609904.7,0.0655737668275833,1.00499999523163,6073.02197265625
"628",357615.9,5609904.7,0.0277777779847383,1.00899994373322,5733.0771484375
"629",357616.1,5609904.7,0.0199999995529652,0.950999975204468,5475.21728515625
"630",357616.3,5609904.7,0.0199999995529652,0.991999983787537,6216.9521484375
"631",357616.5,5609904.7,0.0212765950709581,0.980000019073486,6315.77490234375
"632",357616.7,5609904.7,0.0909090936183929,0.984000027179718,4692.62939453125
"633",357616.9,5609904.7,0.174999997019768,0.949999988079071,4857.2998046875
"634",357617.1,5609904.7,0.10416666418314,0.744000017642975,7225.37158203125
"635",357617.3,5609904.7,0.893617033958435,0.660000026226044,10794
"640",357607.7,5609904.5,0.879310369491577,0.150999993085861,9509
"641",357607.9,5609904.5,0.474576264619827,0.333000004291534,8538.111328125
"642",357608.1,5609904.5,0.15384615957737,0.324999988079071,7652.1748046875
"643",357608.3,5609904.5,0.362068951129913,0.527999997138977,5370.41357421875
"644",357608.5,5609904.5,0.220338985323906,0.65200001001358,6399.2998046875
"645",357608.7,5609904.5,0.294117659330368,0.676999986171722,4750.06884765625
"646",357608.9,5609904.5,0.238095238804817,0.63400000333786,4667.1201171875
"647",357609.1,5609904.5,0.107692308723927,0.717000007629395,4518.41845703125
"648",357609.3,5609904.5,0.0338983051478863,0.878000020980835,4957.39453125
"649",357609.5,5609904.5,0.0909090936183929,0.823000013828278,4616.8212890625
"650",357609.7,5609904.5,0.133333340287209,0.818000018596649,5348.8125
"651",357609.9,5609904.5,0.144927531480789,0.791999995708466,4292.5947265625
"652",357610.1,5609904.5,0.137254908680916,0.708000004291534,4345.63623046875
"653",357610.3,5609904.5,0.0153846153989434,0.814999997615814,4052.23266601562
"654",357610.5,5609904.5,0.0833333358168602,0.744000017642975,5056.47509765625
"655",357610.7,5609904.5,0.0158730167895555,0.718999981880188,5928.52294921875
"656",357610.9,5609904.5,0.0153846153989434,0.921999990940094,6145.15576171875
"657",357611.1,5609904.5,0.0526315793395042,0.990000009536743,5980.45947265625
"658",357611.3,5609904.5,0.0975609719753265,0.913999974727631,5754.5654296875
"659",357611.5,5609904.5,0.0222222227603197,0.855000019073486,5437.15625
