X,Y,Z
0.0,0.0,-3.0
0.6306778452935042,-0.2117319933560895,-1.1138889167269599
1.5224099729737217,-0.42135019329343637,0.6639957878357234
2.657221055809456,-0.6288757025398158,2.297745147218986
4.01223035917989,-0.8343294131472032,3.7543640268773633
5.56011513897339,-1.037732008595023,5.004436061861235
7.2415416415438925,-1.2398002974605884,6.0683784113748125
9.056916322625128,-1.439851268997911,6.883482316454514
10.95358774798633,-1.7350186637679719,7.445188390200352
12.911373331908349,-2.027239300768445,7.730990256356187
14.890334566256522,-2.3165425984971266,7.734994612791977
16.85010956395909,-2.602957681756817,7.457058723671413
18.75073627522938,-2.8865133845873787,6.902789594278343
20.602296100687624,-3.168952168696716,6.201394879456602
22.33550849369818,-3.4485712691409405,5.243382374641874
23.91504597665186,-3.725398835793294,4.04821383494311
25.310009497806405,-3.9889529163774333,2.6394498301305367
26.512287305476093,-4.336703161895724,1.0794505224617996
27.479278675605936,-4.680981696933745,-0.6370575551208502
28.19100740269897,-5.021823180773019,-2.4747923841766575
28.685802324788927,-5.2062326039779485,-4.4038261189016925
28.902596196418575,-5.3888010043929535,-6.3836415639353286
28.999479860140585,-5.341773867834112,-7.377730138116424
0.7695713131645288,-0.28128398657725073,5.9626245772569
3.288859148374555,0.1046823676653954,28.756891699223736
3.7136062736481428,0.8421178251228842,30.566802974854753
4.189352886596314,1.8195610967886733,32.245573301892854
4.87499864009174,2.912043088305806,33.77409317383579
5.811008410181939,3.9936184558066055,35.17197744469343
6.970603422532726,5.067981736734268,36.39716434795576
8.10047707109624,6.351422536813307,37.43454819734529
9.387813763197357,7.638605932950021,38.26275297026085
10.73549481731661,8.932011986021404,38.977495272245505
12.177991477131297,10.242561996015615,39.426563260113326
13.775210930158945,11.41607188082193,39.694452358681986
15.346454847700844,12.653470135059028,39.68827886707913
16.900904902818418,13.878515016314031,39.4002683376607
18.440522165274746,15.025989255088756,38.84091017289071
19.87876085683982,16.163805699826874,38.04288560925328
21.333222814700775,17.104466266637786,37.043036565055985
22.613469569965098,18.03573589500865,35.820864267501676
23.70541640153562,18.914981963397572,34.39447776018827
24.650808502652186,19.666269565973977,32.80017518120228
25.390193946565972,20.363685789623865,31.077700282599007
25.920688590814372,20.91729960042399,29.23051670186992
26.150485126007432,21.06285584956567,28.268474331081965
1.7164186406443571,-0.3770369782939239,14.912167107633612
6.911879160205935,0.9639344863537873,58.56375699610766
7.483660647423427,1.1658989122114254,60.46961016504889
8.304966085160679,1.449646308221896,62.27098319504587
9.362392442941719,1.7999373793128917,63.93205082262274
10.647066176561827,2.1467313739867624,65.4251507266495
12.132604607287,2.4900632047619142,66.71948407815336
13.788498272471,2.829967435613057,67.7883532392077
15.577617754069376,3.1855518043152204,68.60848203232487
17.46634484952406,3.5375862517869807,69.16416333189196
19.41578189941171,3.8861062181147177,69.4438578466688
21.38579266570178,4.231146789574221,69.44171664417661
23.335829738428412,4.572742702162905,69.15769613876468
25.21414986607258,5.067267730563113,68.68087489933363
26.999216029030805,5.590686890739373,67.9463198117997
28.659186529838333,6.108880577152847,66.95840623267954
30.2053549821311,6.624335197509756,65.79923857807245
31.56698982160858,7.134643856848207,64.42609050298174
32.731208223775134,7.579035609043708,62.86176589388126
33.65765844579223,8.018990845310535,61.14475413614462
34.3270770277089,8.451794512455168,59.310480506641426
34.72826712166017,8.853617794647457,57.39277756864409
34.78885887167847,9.05240227709764,56.41523310457233
2.5952033062811894,-0.42893066954516446,23.86901055587194
11.729354766485713,3.5255267439665228,87.8873034044649
12.65985424363851,3.8035920378478205,89.63568849229797
13.82991674747427,4.07888131012336,91.23417826507965
15.069000945773285,4.601469217649781,92.71457423522847
16.511887364336367,5.1188399500949355,93.99925563866489
18.127826071701477,5.631045592314668,95.0605696704752
19.893622614241952,6.04855289068377,95.90178915798167
21.774004323111033,6.339085441851732,96.51803218282043
23.723404482715736,6.6267175064902135,96.86024091024414
25.69780398473898,6.93964149813162,96.92208896490698
27.66469556453223,7.227947116980009,96.70250439468664
29.58067377340606,7.51337448153131,96.20495166111367
31.40666856736109,7.795952326389557,95.43951533192333
33.10545199026226,8.075709099291338,94.42173783654835
34.673949485367814,8.353588380207416,93.21235836215449
36.05465604671772,8.628693496549237,91.79180686136056
37.21942967185219,8.90105214375728,90.18895840642725
38.14452835746885,9.170691740778903,88.43639259893574
38.81109048797237,9.437639432828668,86.56972876849173
39.23007030440169,9.702373571330837,84.63210864335461
39.38611671920343,9.875688015644975,82.64575227557475
39.380682979371876,9.866762798717016,81.64735407745242
2.947012262475173,-0.38438688277376465,26.847977878519465
3.934339073650883,-0.20690793315695033,35.79189687358961
5.097534182955813,0.1559696028857307,44.70903189732479
6.192575122253151,0.5626545459728702,53.63290396601386
6.615907026252679,0.7599334478626771,56.596326165756125
7.817677963559518,1.3955089524812325,65.49305536204919
9.19335096932691,2.215869278469187,74.34938263224127
10.50071236183928,3.0798714332168773,83.21190521139216
10.975233794733342,3.415963822381944,86.03816914049781
0.5566756566265891,0.13372951229172203,-1.08369401429167
1.3785038034522985,0.2661239568003787,0.7348411677018665
2.449014125925948,0.3971966619674998,2.4191296214524516
3.7467498137401227,0.5269608231721925,3.9353892783187527
5.24569846579987,0.6554295040595491,5.25320896876177
6.908936546545046,0.8410139941821523,6.3482877256487065
8.688535258995103,1.025345422385079,7.242183886968785
10.57690123371779,1.207836606449051,7.875248586070361
12.521899091770333,1.486356680815357,8.24862493822192
14.49756782499737,1.7629827262924447,8.390790642640331
16.495510776976772,1.8365101790542184,8.337708872453186
18.46602061704675,1.9093035819292405,8.00335563008028
20.369941069581714,1.9749856665016963,7.3944444919121
22.168981425263873,2.040012024200297,6.523109096423394
23.82718128308796,2.1043892013722827,5.406762908822278
25.31139571463688,2.168123679010455,4.067716443033246
26.632091608097475,2.409052692639414,2.5852470277035087
27.73057941326293,2.632982674050672,0.9289922449699044
28.583173638983816,2.854677085326952,-0.8665396189289984
29.318169863859303,3.082237576835149,-2.7126156661500573
29.88588063364604,3.3089056256562177,-4.616907155789131
30.031802329488396,3.4210895791630804,-5.599653194892536
0.8074109847062572,-0.15823377509996173,5.9623127357950025
3.2330772539530694,0.36238872987343607,28.802711353627508
3.375219024678843,0.9732057192061356,30.701842292388044
3.5855673815727482,1.7456226749875983,32.53463404683625
3.8952121477404305,2.7483496494453896,34.23717882847334
4.450842593998006,3.8299263513509114,35.825091497698814
5.109591341081597,5.096422345842173,37.22581916007769
5.971931443598509,6.4294136918103275,38.44216763776208
6.825662507847158,7.939112180105302,39.43813638444881
7.801185632336468,9.515813506566017,40.1880480864002
8.766969773464352,11.197854457630422,40.67589973566279
9.723112158856205,12.94162816740312,40.88813778117475
