X,Y,Z
0.0,0.0,-3.0
0.5018113863943633,-0.4199754768715685,-1.1100777975505272
1.2710731156050503,-0.8357581939009744,0.6886331642750321
2.2918469558690617,-1.2473900088538783,2.3585373579194586
3.5429531867242177,-1.6549123616154486,3.8647440937678548
4.998419044002711,-2.0583662783622065,5.175791032423478
6.62802584890779,-2.4577923756922218,6.26429480098782
8.385418795400513,-2.6585008836435273,7.197721887831556
10.207473032147556,-2.858658072274015,7.997756548450515
12.12467128806806,-3.0568170227481666,8.531689014069869
14.098359636627649,-3.2529976841657713,8.788724908150582
16.088733027311527,-3.4478108535709864,8.81020966283515
18.069728291466756,-3.5633537432068065,8.560594751323114
19.993079426128595,-3.737424264888658,8.040575649485094
21.856851231790596,-3.910676910530087,7.336062926251759
23.602340300467954,-4.082199915334853,6.374892925705243
25.194425247000467,-4.252010546903188,5.176381402009733
26.60254886292373,-4.4992194221924,3.7777836563167693
27.797958369743967,-4.743960326130857,2.1931392164050307
28.820249472658706,-4.975805620090966,0.489857483816462
29.590626875816632,-5.205336322624568,-1.3414901929773468
30.093467206557303,-5.432575541095112,-3.263862149537655
30.213311295878338,-5.5036100570477995,-4.254014451451207
0.5919024388858958,-0.7366243564037374,5.950253407607727
1.6842150001539253,-2.5481051312729037,28.818482074684468
2.1842647206792134,-2.447719798414733,30.752357215935717
2.8086690976323627,-2.1021643409791744,32.62070156317962
3.6880373969827263,-1.7144509568459743,34.37466556676169
4.810629150715772,-1.3306082489707594,35.98477504442512
6.153258057620699,-0.9505975750592286,37.417583303075446
7.68786183034952,-0.5719945559062836,38.64300201299249
9.383048925616908,-0.1971712610997472,39.63590090497963
11.148002323840618,0.339938767385149,40.40820416109055
13.008343473394689,0.871686641453246,40.914539036148454
14.9241449110855,1.3981258933390297,41.1438130325278
16.854436263978606,1.9195887198389818,41.098516084233424
18.76404067901696,2.4314532780180986,40.79618240740248
20.70398652071897,2.685768910089984,40.38153353118676
22.565641970879575,2.9375456216102984,39.695350266727964
24.31121843483088,3.186808759497415,38.75151198789524
25.913760813496165,3.6022024832773587,37.62932395604583
27.338605450368302,4.013449188434395,36.28742459011924
28.555954115623265,4.4205902760838365,34.75370415863585
29.543096512221815,4.92724192609815,33.0897167805661
30.277935789260262,5.428835498179034,31.29851184383531
30.513930389244354,5.721335908812808,30.372083945399787
1.0671715772938795,-1.3861542616785254,14.914193955616213
0.06429991886709374,-7.199557701528524,58.412671880524975
-0.6981814948845774,-7.737794752995083,60.1815480689881
-1.693987940305723,-8.138939636771457,61.86898763989953
-2.894345854482246,-8.639193187132136,63.38848994763892
-4.303926127501563,-9.134452533991993,64.71807696369417
-5.892864360091359,-9.624767536204784,65.82932243235511
-7.5804685658886894,-10.24140636898739,66.70781466025453
-9.381389957049775,-10.851889083906952,67.32748634561933
-11.256052467029782,-11.456277139608515,67.67440932237461
-13.112567102852472,-12.184642630505135,67.82552887321789
-14.975193038570017,-12.907823829275438,67.73815852734765
-16.80601511547665,-13.62378526104554,67.3700692026872
-18.562994791379303,-14.332599003236185,66.72928413938851
-20.23174852698407,-14.96983505825198,65.82973359600975
-21.765713409076838,-15.554640138673351,64.68738743200363
-23.124155203576077,-16.10436740691751,63.32634524988491
-24.31793512184058,-16.6507312173047,61.81757883540996
-25.27872687676875,-17.19164048958298,60.148957739167486
-26.09509084473637,-17.525149533941168,58.35387512571053
-26.704911258007147,-17.856609009271704,56.47817427542233
-27.152325148696516,-18.17712897894464,54.55539301915342
-27.236464552323948,-18.335692205890492,53.57225616515579
1.3381007616791663,-2.355049200770614,23.857786073666436
-2.422515533313517,-13.341035351042704,87.54358264623342
-2.523766986537039,-14.371146810215631,89.25490334233358
-2.8410808570986226,-15.539102035179875,90.84713212615453
-3.227554695768073,-16.822685710386157,92.33139993243749
-3.718023734749967,-18.227002041308545,93.66831270614595
-4.103665446720482,-19.804926110932204,94.83511864566236
-4.475637967410636,-21.536150155489725,95.7649034333403
-5.004890603547696,-23.331779492653027,96.46889699201854
