X,Y,Z
0.0,0.0,-3.0
0.6491053393558525,-0.10835400673797495,-1.1113704260380886
1.545731268368559,-0.21573140514813477,0.6731552918300423
2.685298826241671,-0.3220368180048437,2.3133031328006286
3.9723262682102254,-0.4754426890662444,3.836466617901218
5.364775497174256,-0.8519488451666779,5.221864849160357
6.942150816442276,-1.2246962106268007,6.393592848188566
8.534872290278424,-1.8272524761782734,7.442479998279498
10.22279991318943,-2.4428877508069218,8.321054723870274
12.018729731903033,-3.053031894759016,8.955373421258496
13.89509600897423,-3.6417350600997622,9.319623578963009
15.793561682572042,-4.22899037664723,9.545365199754432
17.706359930408787,-4.810382921095104,9.488924325088021
19.59675423394084,-5.387208654912336,9.182850069424825
21.423220185606645,-5.95827573874674,8.60155452224904
23.145958860443862,-6.5236416631846055,7.757437925027646
24.727461175427134,-7.0833633448638995,6.66860273696627
26.243584980271635,-7.518440557220776,5.43893756803954
27.56175386579859,-8.048171563753824,4.031167753777952
28.737157371267905,-8.575566574185052,2.5013700212973835
29.67728876093066,-9.097696418570955,0.8150920502106687
30.37557859200401,-9.555200798856431,-1.0023459965571309
30.607673536908255,-9.72214916672919,-1.9605058309277041
0.8968124475896776,-0.10503989507171574,5.954590669276376
2.96441730300088,0.1721688365855749,28.805181745224555
2.870964950441177,0.8361632555475853,30.689426439893577
2.8674012748972344,1.7471722887543664,32.469889818239864
2.9978731507744127,2.869987398021161,34.11981809547112
3.227983359476264,4.143708047829524,35.64450986697871
3.591990406239468,5.5836308724230035,36.983957935819554
3.9788674988321837,7.196709417029578,38.10123306941778
4.361882264153416,8.954196134706157,38.975612922076984
4.741073261146658,10.819705589697953,39.58887360167048
5.11647866380819,12.754627147535608,39.928210231976784
5.488136265030135,14.718926871653581,39.986495918761825
5.856083480405159,16.67197733839801,39.762422892613785
6.225532770586043,18.572441436518158,39.26068248788121
6.591293721249762,20.38197363458585,38.491389207573974
6.925387598954295,22.068509291418373,37.46963641990328
7.256146102402249,23.592138771929424,36.21697843844366
7.583918295614744,24.93171814025794,34.768499061543444
7.793825321440603,26.082276251774694,33.14610728625243
7.856383263501216,27.161797485438143,31.463632796117473
7.991445792377791,28.000174523213882,29.652864435497087
7.9777835861942705,28.61649124618561,27.750243337877386
8.003710625915152,28.817941545864137,26.771333659810516
1.7483342413955305,-0.18352458692275528,14.913873608653764
5.242609568190748,-0.6624921632525482,58.72043558291422
4.879066074998766,-1.1358933179085944,60.62929059975759
4.403629731291918,-1.816602000505302,62.448794920313084
3.7223866268901173,-2.6412555734022156,64.13872223159406
2.95054916576873,-3.677822721864417,65.66508898972876
2.1128679442164136,-4.798274444828756,67.09438185949509
1.0403409250207887,-5.907540312313816,68.36686566227137
-0.23050621143782912,-7.019985622465365,69.43803931190841
-1.6703463411763984,-8.121325007914479,70.28297242100817
-3.238486500597209,-9.211669342932792,70.87634049522951
-4.85942176069823,-10.339186389099726,71.19457656038277
-6.5184831218951285,-11.455447044232267,71.23301546758061
-8.10164425818728,-12.670136319867048,71.09836488201934
-9.623402120386631,-13.90145645471091,70.68836032794395
-11.146550634188193,-15.063803941915912,70.11480394545632
-12.55515037890622,-16.214547313796626,69.28315711461228
-13.806366752899097,-17.353802418233258,68.2170635950432
-14.941195587142287,-18.372753077077626,66.92326953422406
-16.065401707234688,-19.159766702516432,65.46835711317583
-17.025865836254894,-19.80070455483655,63.835351501939684
-17.828043606280605,-20.255327095811424,62.06057569341791
-18.138234457287304,-20.389216282768466,61.1200252527512
2.60374846693536,-0.26709041649745957,23.872739789977807
8.353898831252696,-0.49398228278975553,88.45905289786037
9.185354541269886,-0.5155124910583843,90.27790359333038
10.257043886022046,-0.46625906804893824,91.96581829753393
11.55520001575973,-0.3981264473327452,93.48573560081685
13.054753610821523,-0.3306740180367945,94.80739712530765
14.725731434882569,-0.2638949895758523,95.9043810234821
16.53473391825873,-0.197782639157436,96.75475692404669
18.43772246210797,-0.048871281498868574,97.35179964407503
20.406100472547006,0.09855344278509409,97.67390825726297
22.40035268188265,0.24450637526748775,97.71460060371395
24.364800292645782,0.5818790777100327,97.54990317139136
26.266323235063282,1.0716238691894302,97.16995509773038
28.115507910397632,1.5586019305816763,96.58397864408121
29.86870452218249,2.010952761380806,95.73446091836772
31.568455826346906,2.330804147930663,94.73019970010152
33.10784123350226,2.6474623479188284,93.49325986623029
34.45304912530549,2.983462602445756,92.05189955153165
35.576390097293704,3.348033756593149,90.43783854456314
36.49692922913767,3.710027297479674,88.69957263190754
37.167010702644056,4.020570915560284,86.8409297183459
37.57445098383785,4.328217620241015,84.9071908729069
37.70156104815302,4.413503086594007,83.92054120467685
2.8737805782887427,-0.286093860068787,26.86050174970125
3.687772321036322,-0.3481854252286031,35.8234009503101
4.456420487528455,-0.3837213470864102,44.790447130318654
5.228966844664683,-0.42433857118147295,53.75713672945067
5.471359727892407,-0.42902576702997286,56.74732463664908
6.202439155081887,-0.448168695674136,65.71756189211915
6.8881282978332585,-0.4407561457090289,74.69140028232965
7.577720609765703,-0.43842494677487637,83.66494233710574
7.784249546327561,-0.4291637749893847,86.54298968041925
0.5374898288249247,0.2475960543790632,-1.0895547959269616
1.340979267772737,0.49272027206515706,0.7254710549641794
2.249836412753465,0.979712999350843,2.4391853758439255
3.200774500875827,1.6354960796164748,4.071871905523002
4.346424954030787,2.3920303252498667,5.526224329926988
5.708908019001736,3.028594543796287,6.8447181271569
7.222445594044001,3.6962500220765104,7.968746672727514
8.8889470187522,4.35724006574949,8.855237035681752
10.596029233315615,5.170301073224965,9.507005484476437
12.298628456840198,6.134865422920833,9.920250568354366
14.018947152880758,7.145936061855592,10.05530517633709
15.675829174070032,8.263152024316476,9.974246795633118
17.229688931646614,9.479731066128181,9.649507994735286
18.710367843908,10.684164580326414,9.052071915593316
20.070783698017813,11.876573819896752,8.19917748527151
21.26787843888952,13.057078827314452,7.115954466295715
22.263877954560993,14.225798446629392,5.834518000367524
23.15134528845587,15.230408399392616,4.350213256024708
23.900404754512216,16.060519851684113,2.6919536584086163
24.500973423891107,16.695591269140092,0.8930646768172237
25.033274839405763,17.14091264759477,-0.9826602691522857
25.17537604813269,17.36174245442102,-1.9473931860835982
0.8559828315984029,-0.29008162148370936,5.954504232222249
2.5483452988948434,-1.166259330614093,28.83452121081042
2.3349931116523948,-1.7048823674270661,30.748774607937673
1.8583991616642326,-2.3177729226710104,32.591930427212716
1.3172470461398214,-3.1779623597391913,34.314494945661814
0.7548201874563149,-4.277196746808021,35.88782256282132
-0.060085456282064964,-5.366085707852403,37.35419551071658
