X,Y,Density,GF,layer,simulationID,simtime
-47.11217681932702,-50.09936854053386,0,1,1,15,140
-32.11217681932702,-50.09936854053386,0,1,1,15,140
-17.11217681932702,-50.09936854053386,0,1,1,15,140
-2.1121768193270185,-50.09936854053386,0,1,1,15,140
12.887823180672981,-50.09936854053386,0,1,1,15,140
27.88782318067298,-50.09936854053386,0,1,1,15,140
42.88782318067298,-50.09936854053386,0,1,1,15,140
57.88782318067298,-50.09936854053386,0,1,1,15,140
72.88782318067298,-50.09936854053386,0,1,1,15,140
87.88782318067298,-50.09936854053386,0,1,1,15,140
102.88782318067298,-50.09936854053386,0,1,1,15,140
117.88782318067298,-50.09936854053386,0,1,1,15,140
132.88782318067297,-50.09936854053386,0,1,1,15,140
147.88782318067297,-50.09936854053386,0,1,1,15,140
162.88782318067297,-50.09936854053386,0,1,1,15,140
177.88782318067297,-50.09936854053386,0,1,1,15,140
192.88782318067297,-50.09936854053386,0,1,1,15,140
207.88782318067297,-50.09936854053386,0,1,1,15,140
222.88782318067297,-50.09936854053386,0,1,1,15,140
237.88782318067297,-50.09936854053386,0,1,1,15,140
252.88782318067297,-50.09936854053386,0,1,1,15,140
267.88782318067297,-50.09936854053386,0,1,1,15,140
282.88782318067297,-50.09936854053386,0,1,1,15,140
297.88782318067297,-50.09936854053386,0,1,1,15,140
312.88782318067297,-50.09936854053386,0,1,1,15,140
327.88782318067297,-50.09936854053386,0,1,1,15,140
342.88782318067297,-50.09936854053386,0,1,1,15,140
357.88782318067297,-50.09936854053386,0,1,1,15,140
-47.11217681932702,-35.09936854053386,0,1,1,15,140
-32.11217681932702,-35.09936854053386,0,1,1,15,140
-17.11217681932702,-35.09936854053386,0,1,1,15,140
-2.1121768193270185,-35.09936854053386,0,1,1,15,140
12.887823180672981,-35.09936854053386,0,1,1,15,140
27.88782318067298,-35.09936854053386,2,0.9789473684210527,1,15,140
42.88782318067298,-35.09936854053386,0,1,1,15,140
57.88782318067298,-35.09936854053386,0,1,1,15,140
72.88782318067298,-35.09936854053386,0,1,1,15,140
87.88782318067298,-35.09936854053386,2,0.9789473684210527,1,15,140
102.88782318067298,-35.09936854053386,2,0.9789473684210527,1,15,140
117.88782318067298,-35.09936854053386,0,1,1,15,140
132.88782318067297,-35.09936854053386,0,1,1,15,140
147.88782318067297,-35.09936854053386,0,1,1,15,140
162.88782318067297,-35.09936854053386,0,1,1,15,140
177.88782318067297,-35.09936854053386,0,1,1,15,140
192.88782318067297,-35.09936854053386,2,0.9789473684210527,1,15,140
207.88782318067297,-35.09936854053386,0,1,1,15,140
222.88782318067297,-35.09936854053386,1,0.9894736842105263,1,15,140
237.88782318067297,-35.09936854053386,0,1,1,15,140
252.88782318067297,-35.09936854053386,0,1,1,15,140
267.88782318067297,-35.09936854053386,2,0.9789473684210527,1,15,140
282.88782318067297,-35.09936854053386,0,1,1,15,140
297.88782318067297,-35.09936854053386,0,1,1,15,140
312.88782318067297,-35.09936854053386,0,1,1,15,140
327.88782318067297,-35.09936854053386,2,0.9789473684210527,1,15,140
342.88782318067297,-35.09936854053386,0,1,1,15,140
357.88782318067297,-35.09936854053386,0,1,1,15,140
