X,Y,Density,GF,layer,simulationID,simtime
-57.5773325462294,-40.3316826195794,0,1,1,16,140
-42.5773325462294,-40.3316826195794,0,1,1,16,140
-27.5773325462294,-40.3316826195794,0,1,1,16,140
-12.5773325462294,-40.3316826195794,0,1,1,16,140
2.4226674537706003,-40.3316826195794,0,1,1,16,140
17.4226674537706,-40.3316826195794,0,1,1,16,140
32.4226674537706,-40.3316826195794,0,1,1,16,140
47.4226674537706,-40.3316826195794,0,1,1,16,140
62.4226674537706,-40.3316826195794,0,1,1,16,140
77.4226674537706,-40.3316826195794,0,1,1,16,140
92.4226674537706,-40.3316826195794,0,1,1,16,140
107.4226674537706,-40.3316826195794,0,1,1,16,140
122.4226674537706,-40.3316826195794,0,1,1,16,140
137.4226674537706,-40.3316826195794,0,1,1,16,140
152.4226674537706,-40.3316826195794,0,1,1,16,140
167.4226674537706,-40.3316826195794,0,1,1,16,140
182.4226674537706,-40.3316826195794,0,1,1,16,140
197.4226674537706,-40.3316826195794,0,1,1,16,140
212.4226674537706,-40.3316826195794,0,1,1,16,140
227.4226674537706,-40.3316826195794,0,1,1,16,140
242.4226674537706,-40.3316826195794,0,1,1,16,140
257.4226674537706,-40.3316826195794,0,1,1,16,140
272.4226674537706,-40.3316826195794,0,1,1,16,140
287.4226674537706,-40.3316826195794,0,1,1,16,140
302.4226674537706,-40.3316826195794,0,1,1,16,140
317.4226674537706,-40.3316826195794,0,1,1,16,140
332.4226674537706,-40.3316826195794,0,1,1,16,140
347.4226674537706,-40.3316826195794,0,1,1,16,140
362.4226674537706,-40.3316826195794,0,1,1,16,140
-57.5773325462294,-25.331682619579396,0,1,1,16,140
-42.5773325462294,-25.331682619579396,0,1,1,16,140
-27.5773325462294,-25.331682619579396,0,1,1,16,140
-12.5773325462294,-25.331682619579396,0,1,1,16,140
2.4226674537706003,-25.331682619579396,6,0.9411764705882353,1,16,140
17.4226674537706,-25.331682619579396,0,1,1,16,140
32.4226674537706,-25.331682619579396,7,0.9313725490196079,1,16,140
47.4226674537706,-25.331682619579396,0,1,1,16,140
62.4226674537706,-25.331682619579396,6,0.9411764705882353,1,16,140
77.4226674537706,-25.331682619579396,3,0.9705882352941176,1,16,140
92.4226674537706,-25.331682619579396,7,0.9313725490196079,1,16,140
107.4226674537706,-25.331682619579396,8,0.9215686274509803,1,16,140
122.4226674537706,-25.331682619579396,0,1,1,16,140
137.4226674537706,-25.331682619579396,2,0.9803921568627451,1,16,140
152.4226674537706,-25.331682619579396,3,0.9705882352941176,1,16,140
