X,Y,CH,Density,GF,simulationID,simtime
-43.28340836261669,-50.09953829430202,0,0,1,46,140
-28.28340836261669,-50.09953829430202,0,0,1,46,140
-13.28340836261669,-50.09953829430202,81.97184621645073,18,0.9130434782608695,46,140
1.7165916373833099,-50.09953829430202,0,0,1,46,140
16.71659163738331,-50.09953829430202,0,0,1,46,140
31.71659163738331,-50.09953829430202,0,0,1,46,140
46.71659163738331,-50.09953829430202,0,0,1,46,140
61.71659163738331,-50.09953829430202,0,0,1,46,140
76.71659163738332,-50.09953829430202,83.13027750730889,3,0.9855072463768116,46,140
91.71659163738332,-50.09953829430202,0,0,1,46,140
106.71659163738332,-50.09953829430202,0,0,1,46,140
121.71659163738332,-50.09953829430202,0,0,1,46,140
136.71659163738332,-50.09953829430202,0,0,1,46,140
151.71659163738332,-50.09953829430202,0,0,1,46,140
166.71659163738332,-50.09953829430202,0,0,1,46,140
181.71659163738332,-50.09953829430202,0,0,1,46,140
196.71659163738332,-50.09953829430202,0,0,1,46,140
211.71659163738332,-50.09953829430202,0,0,1,46,140
226.71659163738332,-50.09953829430202,0,0,1,46,140
241.71659163738332,-50.09953829430202,0,0,1,46,140
256.7165916373833,-50.09953829430202,0,0,1,46,140
271.7165916373833,-50.09953829430202,0,0,1,46,140
286.7165916373833,-50.09953829430202,0,0,1,46,140
301.7165916373833,-50.09953829430202,0,0,1,46,140
316.7165916373833,-50.09953829430202,0,0,1,46,140
331.7165916373833,-50.09953829430202,0,0,1,46,140
346.7165916373833,-50.09953829430202,0,0,1,46,140
361.7165916373833,-50.09953829430202,0,0,1,46,140
-43.28340836261669,-35.09953829430202,0,0,1,46,140
-28.28340836261669,-35.09953829430202,52.58677732623827,5,0.9758454106280193,46,140
-13.28340836261669,-35.09953829430202,91.1787260704098,16,0.9227053140096618,46,140
1.7165916373833099,-35.09953829430202,57.07172803326118,11,0.9468599033816425,46,140
16.71659163738331,-35.09953829430202,0,0,1,46,140
31.71659163738331,-35.09953829430202,75.79969988632529,13,0.9371980676328503,46,140
46.71659163738331,-35.09953829430202,0,0,1,46,140
61.71659163738331,-35.09953829430202,75.0531571433412,21,0.8985507246376812,46,140
76.71659163738332,-35.09953829430202,78.45083352493552,18,0.9130434782608695,46,140
91.71659163738332,-35.09953829430202,0,0,1,46,140
106.71659163738332,-35.09953829430202,62.71362684579586,3,0.9855072463768116,46,140
121.71659163738332,-35.09953829430202,0,0,1,46,140
